scenario,replication,entity_id,group,severity,severity_category,status,event,event_time,time_to_first_service,received_service,time_to_stage2,reached_stage2,x,y
A-S01,37,78,A,0.521,P2,ACTIVE,0,532,160,1,107,1,12.1,3.37
A-S01,37,79,B,0.354,P3,ACTIVE,0,308,78,1,199,1,47.43,23.69
A-S01,37,80,A,0.735,P2,ACTIVE,0,733,4,1,141,0,11.69,6.07
A-S01,38,1,A,0.43,P3,ACTIVE,0,654,4,0,511,1,6.76,10.5
A-S01,38,2,A,0.773,P1,TERMINATED,1,373,22,1,343,0,2.99,22.47
A-S01,38,3,A,0.275,P3,ACTIVE,0,1298,19,0,384,0,35.75,32.8
A-S01,38,4,A,0.258,P3,ACTIVE,0,145,62,1,37,1,20.04,48.91
A-S01,38,5,B,0.903,P1,ACTIVE,0,112,83,1,26,1,4.77,9.07
A-S01,38,6,A,0.563,P2,ACTIVE,0,192,3,0,67,1,6,37.04
A-S01,38,7,A,0.378,P3,ACTIVE,0,180,24,1,88,1,0.19,44.3
A-S01,38,8,B,0.582,P2,ACTIVE,0,28,111,0,124,1,1.94,48.25
A-S01,38,9,A,0.731,P2,ACTIVE,0,240,39,1,372,1,12.48,15.37
A-S01,38,10,C,0.574,P2,ACTIVE,0,161,193,1,88,1,28.68,30.85
A-S01,38,11,A,0.703,P2,ACTIVE,0,124,14,1,0,0,10.14,44.21
A-S01,38,12,C,0.349,P3,ACTIVE,0,535,72,1,84,1,21.2,4.31
A-S01,38,13,B,0.789,P1,TERMINATED,1,49,64,1,53,1,13.04,21.66
A-S01,38,14,A,0.717,P2,ACTIVE,0,182,5,1,63,1,39.47,29.38
A-S01,38,15,A,0.603,P2,TERMINATED,1,1096,166,1,71,1,39.11,35.04
A-S01,38,16,A,0.139,P4,ACTIVE,0,121,143,1,202,1,18.85,3.22
A-S01,38,17,C,0.759,P1,ACTIVE,0,41,45,1,73,1,0.79,34.47
A-S01,38,18,A,0.281,P3,ACTIVE,0,182,36,0,63,1,17.91,39.05
A-S01,38,19,C,0.595,P2,TERMINATED,1,173,15,1,58,1,48.59,8.7
A-S01,38,20,B,0.895,P1,ACTIVE,0,240,122,1,114,1,16.85,12.66
A-S01,38,21,B,0.603,P2,TERMINATED,1,119,70,1,8,0,36.9,43.72
A-S01,38,22,B,0.528,P2,TERMINATED,1,48,5,1,64,0,25.46,22.08
A-S01,38,23,A,0.91,P1,ACTIVE,0,1,19,1,75,1,28.88,11.89
A-S01,38,24,A,0.583,P2,ACTIVE,0,80,9,1,140,1,19.77,33.77
A-S01,38,25,A,0.375,P3,ACTIVE,0,191,115,1,47,1,43.29,8.17
A-S01,38,26,B,0.506,P2,ACTIVE,0,82,11,1,85,1,38.81,46.99
A-S01,38,27,A,0.62,P2,ACTIVE,0,73,28,1,25,0,2.38,6.09
A-S01,38,28,A,0.331,P3,ACTIVE,0,583,147,1,102,1,6.8,35.42
A-S01,38,29,A,0.358,P3,ACTIVE,0,373,161,1,150,1,48.1,13.83
A-S01,38,30,A,0.292,P3,ACTIVE,0,287,21,1,449,1,48.96,5.27
A-S01,38,31,A,0.479,P3,ACTIVE,0,220,54,0,86,1,18.63,30.07
A-S01,38,32,A,0.228,P4,ACTIVE,0,105,90,1,33,1,36.08,32.54
A-S01,38,33,C,0.24,P4,ACTIVE,0,496,15,1,137,1,9.2,47.04
A-S01,38,34,A,0.759,P1,ACTIVE,0,123,19,0,206,1,28.65,1.78
A-S01,38,35,C,0.614,P2,ACTIVE,0,779,13,1,151,1,48.08,2.88
A-S01,38,36,A,0.325,P3,ACTIVE,0,242,60,1,271,1,16.75,12.07
A-S01,38,37,B,0.451,P3,ACTIVE,0,292,49,1,304,1,19.81,20.8
A-S01,38,38,C,0.785,P1,TERMINATED,1,1151,6,1,43,1,48.63,12.37
A-S01,38,39,B,0.434,P3,ACTIVE,0,191,66,1,433,1,11.62,7.87
A-S01,38,40,A,0.918,P1,ACTIVE,0,129,45,1,38,1,5.09,25.92
A-S01,38,41,A,0.899,P1,ACTIVE,0,224,50,1,376,1,16.64,43.16
A-S01,38,42,B,0.534,P2,ACTIVE,0,329,56,1,119,1,31.29,49.54
A-S01,38,43,B,0.909,P1,TERMINATED,1,154,193,1,84,1,47.64,32.23
A-S01,38,44,C,0.424,P3,TERMINATED,1,131,52,1,121,0,45.02,47.16
A-S01,38,45,A,0.51,P2,ACTIVE,0,38,8,1,457,1,45.98,21.59
A-S01,38,46,B,0.229,P4,ACTIVE,0,188,42,1,440,1,26.1,33.81
A-S01,38,47,B,0.606,P2,ACTIVE,0,1106,1,1,214,1,37.79,30.5
A-S01,38,48,C,0.217,P4,ACTIVE,0,123,104,1,296,1,16.01,12.08
A-S01,38,49,C,0.105,P4,ACTIVE,0,377,67,0,792,1,20.4,7.2
A-S01,38,50,A,0.693,P2,TERMINATED,1,695,219,1,8,1,12.23,14.62
A-S01,38,51,C,0.507,P2,ACTIVE,0,152,24,1,309,1,7.38,40.76
A-S01,38,52,C,0.401,P3,ACTIVE,0,463,93,1,372,1,18.72,47.74
A-S01,38,53,C,0.134,P4,ACTIVE,0,67,76,1,120,1,18.55,44.19
A-S01,38,54,A,0.846,P1,ACTIVE,0,243,22,1,213,1,26.89,39.87
A-S01,38,55,A,0.929,P1,TERMINATED,1,75,7,0,88,1,21.11,11.67
A-S01,38,56,A,0.377,P3,ACTIVE,0,455,87,1,276,1,39.82,23.65
A-S01,38,57,A,0.493,P3,ACTIVE,0,185,74,1,102,1,43.33,13.15
A-S01,38,58,C,0.923,P1,TERMINATED,1,35,173,1,122,1,25.56,8.59
A-S01,38,59,A,0.614,P2,TERMINATED,1,312,48,0,251,0,22.28,27.37
A-S01,38,60,A,0.681,P2,TERMINATED,1,131,57,1,132,0,36.3,26.86
A-S01,38,61,B,0.268,P3,ACTIVE,0,381,40,0,26,1,3.74,47.44
A-S01,38,62,B,0.131,P4,ACTIVE,0,287,2,1,218,1,9.82,25.98
A-S01,38,63,A,0.267,P3,ACTIVE,0,146,15,1,160,1,32.36,2.8
A-S01,38,64,A,0.704,P2,ACTIVE,0,135,97,1,176,1,32.6,14.22
A-S01,38,65,B,0.362,P3,ACTIVE,0,454,87,1,84,1,12.62,16.16
A-S01,38,66,C,0.43,P3,ACTIVE,0,82,22,1,172,1,14.58,7.63
A-S01,38,67,B,0.162,P4,ACTIVE,0,61,44,1,59,1,41.77,35.17
A-S01,38,68,B,0.643,P2,ACTIVE,0,412,37,1,57,1,1.07,30.47
A-S01,38,69,B,0.653,P2,ACTIVE,0,163,82,1,6,1,6.06,32.59
A-S01,38,70,A,0.256,P3,ACTIVE,0,104,82,1,229,1,46.3,16.34
A-S01,38,71,B,0.263,P3,ACTIVE,0,84,71,1,244,1,34.11,12.86
A-S01,38,72,B,0.531,P2,ACTIVE,0,209,97,0,87,1,6.47,48.32
A-S01,38,73,C,0.209,P4,ACTIVE,0,10,57,1,163,1,40.54,31.96
A-S01,38,74,A,0.822,P1,ACTIVE,0,34,38,1,45,1,36.76,41.91
A-S01,38,75,A,0.633,P2,ACTIVE,0,35,29,1,16,1,40.88,32.19
A-S01,38,76,B,0.148,P4,TERMINATED,1,202,88,1,238,1,31.85,39.8
A-S01,38,77,C,0.831,P1,ACTIVE,0,633,223,1,210,1,23.77,25.96
A-S01,38,78,A,0.339,P3,TERMINATED,1,20,19,1,298,1,47.03,47.14
A-S01,38,79,A,0.417,P3,TERMINATED,1,84,95,1,262,1,8.57,26.33
A-S01,38,80,C,0.756,P1,TERMINATED,1,352,15,1,327,0,25.05,46.7
A-S01,39,1,B,0.94,P1,TERMINATED,1,284,130,1,196,0,24.08,8.77
A-S01,39,2,A,0.109,P4,ACTIVE,0,206,27,1,53,0,21.92,21.28
A-S01,39,3,B,0.225,P4,ACTIVE,0,58,52,1,85,1,28.15,11
A-S01,39,4,B,0.623,P2,ACTIVE,0,144,10,1,244,1,48.93,22.32
A-S01,39,5,A,0.561,P2,ACTIVE,0,292,175,1,54,1,4.13,29.09
A-S01,39,6,A,0.289,P3,ACTIVE,0,22,29,0,576,1,37.33,34.11
A-S01,39,7,C,0.832,P1,ACTIVE,0,121,92,1,56,1,24.74,37.01
A-S01,39,8,A,0.399,P3,ACTIVE,0,176,51,1,118,1,37.21,18.67
A-S01,39,9,B,0.349,P3,ACTIVE,0,141,10,1,242,1,15.05,25.62
A-S01,39,10,B,0.428,P3,ACTIVE,0,176,8,1,94,1,24.57,18.37
A-S01,39,11,C,0.592,P2,ACTIVE,0,235,39,1,213,1,42.03,23.67
A-S01,39,12,C,0.355,P3,ACTIVE,0,1679,26,1,230,1,45.33,9.24
A-S01,39,13,A,0.119,P4,ACTIVE,0,525,2,1,132,1,7.43,37.98
A-S01,39,14,A,0.311,P3,ACTIVE,0,75,35,1,221,1,48.73,47.95
A-S01,39,15,B,0.611,P2,TERMINATED,1,1263,89,1,533,0,30.25,16.79
A-S01,39,16,B,0.303,P3,TERMINATED,1,343,246,1,0,1,1.48,9.17
A-S01,39,17,A,0.304,P3,ACTIVE,0,760,67,1,119,1,5.59,33.58
A-S01,39,18,C,0.144,P4,ACTIVE,0,51,40,1,278,1,9.31,14.16
A-S01,39,19,C,0.178,P4,ACTIVE,0,333,56,1,340,1,9.41,32.42
A-S01,39,20,B,0.91,P1,TERMINATED,1,784,17,1,159,0,5.15,39.94
A-S01,39,21,A,0.12,P4,ACTIVE,0,678,21,1,825,0,25.32,0.1
A-S01,39,22,B,0.88,P1,TERMINATED,1,279,44,1,718,1,15.89,45.68
A-S01,39,23,A,0.851,P1,ACTIVE,0,20,44,1,240,1,45.11,6.44
A-S01,39,24,B,0.82,P1,TERMINATED,1,105,14,1,412,1,33.59,32.98
A-S01,39,25,C,0.512,P2,ACTIVE,0,56,6,1,452,1,12.56,47.83
A-S01,39,26,B,0.139,P4,TERMINATED,1,76,12,0,22,1,26.92,21.99
A-S01,39,27,A,0.848,P1,ACTIVE,0,140,56,1,98,1,28.03,47.04
A-S01,39,28,A,0.505,P2,TERMINATED,1,450,178,0,29,0,24.02,35.73
A-S01,39,29,A,0.509,P2,TERMINATED,1,326,16,1,276,1,36.5,25.27
A-S01,39,30,B,0.128,P4,ACTIVE,0,232,43,1,74,1,16.39,16.81
A-S01,39,31,A,0.832,P1,ACTIVE,0,409,209,1,271,1,11.27,3.4
A-S01,39,32,A,0.803,P1,ACTIVE,0,416,16,0,322,1,7.93,16.15
A-S01,39,33,B,0.537,P2,ACTIVE,0,65,99,0,107,1,25.42,36.17
A-S01,39,34,B,0.529,P2,TERMINATED,1,456,32,1,70,0,27,22.32
A-S01,39,35,A,0.765,P1,ACTIVE,0,180,125,1,35,1,40.09,28.34
A-S01,39,36,B,0.273,P3,ACTIVE,0,613,131,0,444,1,12.81,4.7
A-S01,39,37,B,0.891,P1,TERMINATED,1,30,32,1,285,1,29.82,47.89
A-S01,39,38,A,0.426,P3,ACTIVE,0,240,13,1,61,1,19.93,15.56
A-S01,39,39,A,0.505,P2,ACTIVE,0,144,193,1,175,1,47.96,26.59
A-S01,39,40,C,0.296,P3,TERMINATED,1,311,146,0,11,1,25.4,13.8
A-S01,39,41,A,0.284,P3,TERMINATED,1,181,13,1,50,1,47.04,3.92
A-S01,39,42,B,0.272,P3,ACTIVE,0,35,235,1,55,0,47.09,16.53
A-S01,39,43,A,0.295,P3,TERMINATED,1,321,67,1,138,0,4.99,27.62
A-S01,39,44,A,0.716,P2,ACTIVE,0,141,44,1,22,1,14.07,30.27
A-S01,39,45,B,0.208,P4,ACTIVE,0,123,36,1,135,1,16.6,14.25
A-S01,39,46,B,0.574,P2,TERMINATED,1,285,78,1,195,0,2.69,9.58
A-S01,39,47,B,0.862,P1,TERMINATED,1,1216,56,1,15,1,27.01,10.03
A-S01,39,48,A,0.602,P2,ACTIVE,0,347,167,1,138,1,12.56,7.55
A-S01,39,49,C,0.775,P1,TERMINATED,1,828,37,1,252,1,12.95,24.81
A-S01,39,50,A,0.641,P2,ACTIVE,0,148,15,1,166,0,21.65,11.1
A-S01,39,51,B,0.724,P2,TERMINATED,1,337,57,1,375,0,24.79,17.49
A-S01,39,52,A,0.479,P3,ACTIVE,0,250,58,0,77,1,1.65,46.8
A-S01,39,53,A,0.279,P3,TERMINATED,1,230,6,1,458,1,45.34,34.69
A-S01,39,54,A,0.51,P2,ACTIVE,0,233,38,1,179,1,33.28,30.02
A-S01,39,55,B,0.861,P1,ACTIVE,0,588,104,1,64,1,33.37,33.14
A-S01,39,56,B,0.353,P3,TERMINATED,1,27,40,1,115,1,46.44,9.84
A-S01,39,57,A,0.769,P1,TERMINATED,1,72,186,1,184,1,47.85,42.68
A-S01,39,58,A,0.256,P3,ACTIVE,0,870,52,1,164,1,43.88,30.42
A-S01,39,59,B,0.715,P2,ACTIVE,0,410,64,0,24,1,42.2,46.32
A-S01,39,60,A,0.869,P1,ACTIVE,0,60,14,1,254,1,41.27,28.56
A-S01,39,61,C,0.815,P1,ACTIVE,0,526,65,1,182,1,16.87,0.24
A-S01,39,62,A,0.459,P3,TERMINATED,1,1153,16,1,0,1,18.99,45.96
A-S01,39,63,C,0.15,P4,ACTIVE,0,434,157,1,206,0,32.47,32.59
A-S01,39,64,A,0.475,P3,ACTIVE,0,115,30,1,106,1,11.09,9.72
A-S01,39,65,B,0.77,P1,ACTIVE,0,0,25,0,205,0,16.2,33.92
A-S01,39,66,C,0.214,P4,ACTIVE,0,429,93,1,239,1,6.29,2.27
A-S01,39,67,A,0.61,P2,TERMINATED,1,27,133,1,38,0,10.22,44.92
A-S01,39,68,C,0.874,P1,TERMINATED,1,203,68,1,459,0,17.3,33.34
A-S01,39,69,B,0.526,P2,ACTIVE,0,638,127,1,579,1,4.78,31.15
A-S01,39,70,A,0.323,P3,ACTIVE,0,230,17,1,18,1,7.15,45.96
A-S01,39,71,C,0.402,P3,ACTIVE,0,410,53,1,48,0,47.94,27.73
A-S01,39,72,B,0.181,P4,ACTIVE,0,501,157,1,16,0,41.28,2.09
A-S01,39,73,A,0.372,P3,ACTIVE,0,219,130,0,454,1,0.8,17.58
A-S01,39,74,C,0.339,P3,TERMINATED,1,169,29,1,242,1,10.72,9.08
A-S01,39,75,C,0.182,P4,ACTIVE,0,300,49,0,53,1,25.18,30.85
A-S01,39,76,C,0.461,P3,TERMINATED,1,195,97,1,336,1,34.99,22.85
A-S01,39,77,A,0.505,P2,TERMINATED,1,722,165,0,294,1,49.86,2.27
A-S01,39,78,B,0.495,P3,ACTIVE,0,119,29,1,268,1,24.91,46.32
A-S01,39,79,A,0.288,P3,ACTIVE,0,702,3,1,304,1,42.8,42.15
A-S01,39,80,C,0.729,P2,ACTIVE,0,644,16,1,152,1,21.69,17.92
A-S01,40,1,A,0.251,P3,ACTIVE,0,57,120,1,156,0,31.92,44.54
A-S01,40,2,C,0.682,P2,ACTIVE,0,448,155,1,236,1,37.72,2.65
A-S01,40,3,A,0.876,P1,ACTIVE,0,503,21,1,166,1,34.04,35.32
A-S01,40,4,B,0.484,P3,ACTIVE,0,694,10,1,133,0,21.56,17.35
A-S01,40,5,B,0.293,P3,TERMINATED,1,122,74,1,136,0,27.26,45.63
A-S01,40,6,A,0.701,P2,ACTIVE,0,345,22,1,301,1,8.62,15.22
A-S01,40,7,A,0.78,P1,TERMINATED,1,183,72,1,148,0,37.08,4.56
A-S01,40,8,C,0.864,P1,TERMINATED,1,39,15,1,15,0,16.24,19.61
A-S01,40,9,C,0.748,P2,ACTIVE,0,431,152,1,134,1,12.58,22.74
A-S01,40,10,A,0.203,P4,TERMINATED,1,152,25,1,141,0,13.42,42.73
A-S01,40,11,A,0.776,P1,TERMINATED,1,476,126,1,74,1,16.78,43.08
A-S01,40,12,A,0.2,P4,ACTIVE,0,283,62,1,517,0,3.88,44.48
A-S01,40,13,B,0.547,P2,ACTIVE,0,153,30,0,99,0,27.83,29.3
A-S01,40,14,B,0.758,P1,ACTIVE,0,77,110,1,291,1,33.44,25.54
A-S01,40,15,B,0.158,P4,ACTIVE,0,629,104,1,34,1,19.66,15.24
A-S01,40,16,A,0.589,P2,ACTIVE,0,132,13,1,133,0,6.53,15.22
A-S01,40,17,B,0.682,P2,ACTIVE,0,152,49,1,182,1,10.68,36.78
A-S01,40,18,B,0.678,P2,TERMINATED,1,190,53,1,102,1,18.33,25.39
A-S01,40,19,A,0.146,P4,ACTIVE,0,46,193,1,126,1,39.45,34.51
A-S01,40,20,A,0.641,P2,ACTIVE,0,366,63,1,317,1,48.27,47.03
A-S01,40,21,A,0.216,P4,ACTIVE,0,90,37,0,11,0,35.84,48.07
A-S01,40,22,A,0.39,P3,ACTIVE,0,135,117,1,194,1,12.4,16.86
A-S01,40,23,B,0.111,P4,ACTIVE,0,101,73,1,233,1,21.98,3.31
A-S01,40,24,A,0.629,P2,ACTIVE,0,461,47,1,5,1,14.03,46.17
A-S01,40,25,B,0.865,P1,TERMINATED,1,173,98,1,385,0,13.61,40.45
A-S01,40,26,B,0.359,P3,TERMINATED,1,234,70,1,37,0,31.94,48.37
A-S01,40,27,A,0.521,P2,TERMINATED,1,250,10,1,50,0,1.65,10.22
A-S01,40,28,B,0.401,P3,TERMINATED,1,343,91,1,358,1,17.93,38.71
A-S01,40,29,A,0.494,P3,ACTIVE,0,465,67,1,27,1,11.17,43.31
A-S01,40,30,A,0.553,P2,ACTIVE,0,496,15,1,167,1,46.83,2.49
A-S01,40,31,B,0.837,P1,TERMINATED,1,9,14,1,8,0,35.4,4.96
A-S01,40,32,A,0.811,P1,TERMINATED,1,98,11,0,48,0,31.65,38.48
A-S01,40,33,B,0.949,P1,ACTIVE,0,537,56,1,363,1,44.5,23.95
A-S01,40,34,B,0.173,P4,TERMINATED,1,89,149,1,16,1,42.61,35.49
A-S01,40,35,B,0.759,P1,ACTIVE,0,269,205,1,142,0,26.11,45.37
A-S01,40,36,A,0.538,P2,ACTIVE,0,113,38,1,139,0,3.77,40.18
A-S01,40,37,B,0.761,P1,ACTIVE,0,463,16,1,61,1,39.29,7.9
A-S01,40,38,A,0.419,P3,ACTIVE,0,731,131,1,85,1,46.04,26.82
A-S01,40,39,B,0.715,P2,TERMINATED,1,755,34,1,72,0,21.08,24.15
A-S01,40,40,C,0.707,P2,ACTIVE,0,975,206,1,339,1,15.03,32.1
A-S01,40,41,B,0.593,P2,TERMINATED,1,222,47,1,643,0,46.87,15.17
A-S01,40,42,B,0.366,P3,TERMINATED,1,140,6,1,71,1,22.86,37.46
A-S01,40,43,B,0.649,P2,ACTIVE,0,286,42,1,204,1,39.8,38.72
A-S01,40,44,B,0.678,P2,ACTIVE,0,354,90,1,120,1,31.86,23.51
A-S01,40,45,B,0.672,P2,ACTIVE,0,110,67,1,191,1,38.08,30.6
A-S01,40,46,A,0.661,P2,ACTIVE,0,459,134,1,344,1,11.99,48.14
A-S01,40,47,C,0.728,P2,TERMINATED,1,230,26,1,366,0,16.11,48.48
A-S01,40,48,A,0.885,P1,TERMINATED,1,221,192,1,28,1,32.7,22.19
A-S01,40,49,A,0.385,P3,ACTIVE,0,155,114,1,32,1,21.91,41.85
A-S01,40,50,A,0.266,P3,ACTIVE,0,165,44,1,34,1,41.83,16.69
A-S01,40,51,B,0.609,P2,ACTIVE,0,387,109,1,300,1,9.94,30.23
A-S01,40,52,C,0.193,P4,ACTIVE,0,68,97,1,210,1,6.73,49.66
A-S01,40,53,B,0.423,P3,ACTIVE,0,983,51,1,71,0,37.24,0.79
A-S01,40,54,B,0.569,P2,ACTIVE,0,307,30,1,445,1,22.03,24.77
A-S01,40,55,B,0.608,P2,ACTIVE,0,33,18,1,131,1,40.72,27.75
A-S01,40,56,A,0.59,P2,ACTIVE,0,214,78,1,62,1,4.04,26
A-S01,40,57,B,0.358,P3,TERMINATED,1,425,21,1,170,0,44.3,26.93
A-S01,40,58,C,0.58,P2,TERMINATED,1,328,126,1,464,0,28.23,27.44
A-S01,40,59,A,0.636,P2,ACTIVE,0,100,90,1,364,1,17.31,33.19
A-S01,40,60,C,0.782,P1,ACTIVE,0,265,70,1,306,1,8.28,25.08
A-S01,40,61,A,0.835,P1,ACTIVE,0,21,177,1,14,1,10.27,41.44
A-S01,40,62,B,0.886,P1,ACTIVE,0,327,48,1,202,1,46.89,19.67
A-S01,40,63,B,0.747,P2,ACTIVE,0,61,45,1,474,1,40.93,7.92
A-S01,40,64,B,0.724,P2,ACTIVE,0,391,87,0,59,1,12.22,49.4
A-S01,40,65,C,0.873,P1,ACTIVE,0,302,7,1,149,1,31.06,3.78
A-S01,40,66,B,0.934,P1,ACTIVE,0,292,27,0,74,1,30.67,13.97
A-S01,40,67,A,0.849,P1,ACTIVE,0,63,20,0,152,1,29.82,23.91
A-S01,40,68,C,0.938,P1,ACTIVE,0,391,138,1,232,1,5.24,39.31
A-S01,40,69,C,0.93,P1,TERMINATED,1,121,87,1,297,0,20.44,36.52
A-S01,40,70,C,0.18,P4,ACTIVE,0,612,24,1,89,1,5.52,7.87
A-S01,40,71,A,0.416,P3,ACTIVE,0,38,6,1,57,1,10.03,48.37
A-S01,40,72,A,0.481,P3,ACTIVE,0,668,162,1,101,1,17.47,42.49
A-S01,40,73,B,0.719,P2,TERMINATED,1,98,129,0,222,0,37.45,18.58
A-S01,40,74,B,0.561,P2,TERMINATED,1,61,126,1,261,0,10.04,12.13
A-S01,40,75,C,0.14,P4,ACTIVE,0,109,16,1,221,0,28.23,46.64
A-S01,40,76,B,0.532,P2,ACTIVE,0,17,50,1,143,1,24.95,32.55
A-S01,40,77,A,0.943,P1,ACTIVE,0,84,97,0,406,1,1.75,40.46
A-S01,40,78,A,0.435,P3,ACTIVE,0,701,61,1,21,1,46.49,38.85
A-S01,40,79,A,0.315,P3,ACTIVE,0,357,85,1,328,1,35.87,44.62
A-S01,40,80,B,0.377,P3,ACTIVE,0,110,120,0,59,1,41.26,44.88
A-S01,41,1,B,0.852,P1,TERMINATED,1,615,65,1,24,1,22.76,23.4
A-S01,41,2,B,0.397,P3,TERMINATED,1,163,167,1,24,0,13.01,2.11
A-S01,41,3,B,0.788,P1,TERMINATED,1,20,102,0,47,1,26.63,47.89
A-S01,41,4,A,0.887,P1,TERMINATED,1,98,16,1,98,1,39.03,18.77
A-S01,41,5,A,0.573,P2,ACTIVE,0,337,3,1,71,1,2.21,18.27
A-S01,41,6,B,0.577,P2,ACTIVE,0,161,67,1,57,1,37.53,24.29
A-S01,41,7,A,0.143,P4,ACTIVE,0,336,19,1,332,1,28.07,35.58
A-S01,41,8,B,0.866,P1,TERMINATED,1,226,18,1,20,1,38.74,23.02
A-S01,41,9,A,0.53,P2,ACTIVE,0,173,57,1,170,1,6.22,26.89
A-S01,41,10,A,0.746,P2,ACTIVE,0,25,116,1,87,1,15.71,29.13
A-S01,41,11,B,0.138,P4,ACTIVE,0,41,25,1,125,1,30.22,28.77
A-S01,41,12,B,0.221,P4,ACTIVE,0,26,140,1,336,1,17.48,7.79
A-S01,41,13,A,0.4,P3,ACTIVE,0,192,153,1,34,1,4.44,1.35
A-S01,41,14,B,0.578,P2,TERMINATED,1,263,69,1,199,1,30.87,33.05
A-S01,41,15,A,0.41,P3,TERMINATED,1,446,27,1,281,1,18.19,37.13
A-S01,41,16,B,0.454,P3,ACTIVE,0,297,101,0,427,1,4.22,19.06
A-S01,41,17,A,0.436,P3,ACTIVE,0,142,19,0,6,1,42.25,45.29
A-S01,41,18,B,0.77,P1,TERMINATED,1,509,147,1,71,1,34.13,45.3
A-S01,41,19,B,0.513,P2,ACTIVE,0,260,37,1,34,0,17.27,38.74
A-S01,41,20,C,0.326,P3,ACTIVE,0,549,91,1,545,1,7.83,0.01
A-S01,41,21,B,0.85,P1,ACTIVE,0,149,3,1,96,1,27.48,31.39
A-S01,41,22,A,0.378,P3,ACTIVE,0,1303,124,0,112,1,7.09,13.88
A-S01,41,23,A,0.542,P2,ACTIVE,0,408,12,1,62,1,13.49,48.03
A-S01,41,24,C,0.347,P3,ACTIVE,0,1375,57,1,3,1,8.11,24.99
A-S01,41,25,C,0.842,P1,ACTIVE,0,192,252,1,258,1,38.87,38.21
A-S01,41,26,A,0.695,P2,ACTIVE,0,548,79,0,58,1,12.88,24.17
A-S01,41,27,C,0.463,P3,ACTIVE,0,186,2,1,209,1,49.44,30.25
A-S01,41,28,B,0.351,P3,ACTIVE,0,468,25,0,285,1,16.4,0.97
A-S01,41,29,A,0.426,P3,TERMINATED,1,410,5,1,90,0,47.31,30.26
A-S01,41,30,A,0.424,P3,TERMINATED,1,223,186,0,100,1,17.39,35.69
A-S01,41,31,B,0.206,P4,ACTIVE,0,31,104,1,128,1,30.99,41.61
A-S01,41,32,A,0.803,P1,ACTIVE,0,88,106,0,233,1,24.66,13.8
A-S01,41,33,B,0.811,P1,TERMINATED,1,411,167,1,180,0,19.04,48.45
A-S01,41,34,A,0.504,P2,ACTIVE,0,115,53,1,46,1,2.01,24.19
A-S01,41,35,A,0.919,P1,ACTIVE,0,182,33,1,242,1,11.37,21.36
A-S01,41,36,A,0.914,P1,ACTIVE,0,343,59,1,268,1,40.85,31.67
A-S01,41,37,B,0.781,P1,ACTIVE,0,208,10,1,123,0,23.86,23.49
A-S01,41,38,B,0.647,P2,ACTIVE,0,14,57,0,293,1,28.46,17.57
A-S01,41,39,A,0.934,P1,TERMINATED,1,344,31,1,167,0,15.82,22.02
A-S01,41,40,A,0.924,P1,ACTIVE,0,235,85,1,53,0,7.36,2.48
A-S01,41,41,A,0.704,P2,TERMINATED,1,623,130,0,346,0,22.51,38.12
A-S01,41,42,A,0.282,P3,ACTIVE,0,37,146,1,268,1,43.63,34
A-S01,41,43,A,0.292,P3,ACTIVE,0,1075,100,0,149,1,25.89,38.68
A-S01,41,44,B,0.947,P1,ACTIVE,0,192,47,1,9,1,42.36,22.26
A-S01,41,45,A,0.244,P4,ACTIVE,0,249,54,1,21,1,37.27,25.89
A-S01,41,46,B,0.499,P3,ACTIVE,0,525,135,1,145,0,28.4,8.26
A-S01,41,47,A,0.417,P3,ACTIVE,0,67,12,1,366,1,0.27,43.12
A-S01,41,48,B,0.143,P4,ACTIVE,0,513,44,1,25,1,11.5,41.56
A-S01,41,49,B,0.739,P2,TERMINATED,1,19,42,1,327,1,7.86,38.97
A-S01,41,50,A,0.532,P2,ACTIVE,0,39,29,1,386,1,33.89,20.6
A-S01,41,51,B,0.115,P4,ACTIVE,0,3,33,1,364,1,43.66,18.44
A-S01,41,52,A,0.147,P4,ACTIVE,0,141,146,1,185,1,38.57,21.53
A-S01,41,53,A,0.175,P4,ACTIVE,0,517,54,1,203,1,41.49,29.36
A-S01,41,54,A,0.525,P2,TERMINATED,1,16,76,1,293,0,2.05,40.77
A-S01,41,55,C,0.317,P3,TERMINATED,1,48,75,1,74,0,0.81,13.18
A-S01,41,56,B,0.204,P4,ACTIVE,0,864,107,1,16,1,48.61,30.72
A-S01,41,57,B,0.664,P2,ACTIVE,0,129,10,1,418,1,40.26,12.12
A-S01,41,58,A,0.883,P1,TERMINATED,1,100,60,1,241,1,24.47,33.44
A-S01,41,59,C,0.413,P3,ACTIVE,0,715,43,0,362,0,12.44,10.26
A-S01,41,60,B,0.74,P2,ACTIVE,0,108,11,1,118,1,16.94,38.11
A-S01,41,61,A,0.115,P4,ACTIVE,0,191,11,0,168,1,24.71,18.6
A-S01,41,62,A,0.491,P3,ACTIVE,0,219,207,1,359,1,36,24.71
A-S01,41,63,B,0.31,P3,ACTIVE,0,650,12,1,269,1,46.32,3.31
A-S01,41,64,A,0.557,P2,ACTIVE,0,618,45,1,125,0,1.65,31.46
A-S01,41,65,B,0.812,P1,TERMINATED,1,65,76,1,161,0,42.9,36.32
A-S01,41,66,C,0.591,P2,TERMINATED,1,39,128,1,73,0,26.46,22.26
