scenario,replication,entity_id,group,severity,severity_category,status,event,event_time,time_to_first_service,received_service,time_to_stage2,reached_stage2,x,y
A-S08,40,28,A,0.271,P3,ACTIVE,0,431,57,1,214,1,5.04,48.85
A-S08,40,29,A,0.909,P1,TERMINATED,1,308,39,1,295,1,4.53,20.21
A-S08,40,30,B,0.632,P2,TERMINATED,1,660,64,0,336,1,43.47,43.91
A-S08,40,31,A,0.232,P4,ACTIVE,0,83,30,1,438,1,38.46,9.54
A-S08,40,32,A,0.521,P2,ACTIVE,0,267,41,1,217,1,43.67,45.7
A-S08,40,33,C,0.788,P1,ACTIVE,0,52,7,1,71,1,29.42,47.74
A-S08,40,34,B,0.872,P1,ACTIVE,0,53,14,1,340,0,24.32,30.33
A-S08,40,35,A,0.275,P3,ACTIVE,0,299,39,1,481,1,47.3,15.94
A-S08,40,36,A,0.282,P3,ACTIVE,0,740,87,1,123,1,18.08,4.57
A-S08,40,37,B,0.247,P4,ACTIVE,0,273,13,1,117,0,16.89,37.18
A-S08,40,38,A,0.237,P4,ACTIVE,0,102,5,1,118,1,20.96,40.77
A-S08,40,39,A,0.243,P4,ACTIVE,0,476,139,1,91,1,1.65,34.52
A-S08,40,40,A,0.211,P4,ACTIVE,0,403,24,0,121,1,10.02,41.44
A-S08,40,41,A,0.139,P4,TERMINATED,1,577,34,1,185,0,34.57,28.17
A-S08,40,42,C,0.774,P1,ACTIVE,0,548,13,1,96,1,27.06,41.06
A-S08,40,43,A,0.922,P1,ACTIVE,0,659,1,1,184,1,35.89,38.35
A-S08,40,44,B,0.278,P3,TERMINATED,1,150,226,1,21,0,32.12,45.2
A-S08,40,45,C,0.322,P3,ACTIVE,0,558,74,1,92,1,18.09,12.07
A-S08,40,46,A,0.139,P4,ACTIVE,0,374,61,1,163,1,33.32,9.65
A-S08,40,47,A,0.476,P3,ACTIVE,0,416,66,1,273,1,21.44,19.73
A-S08,40,48,C,0.894,P1,TERMINATED,1,37,136,1,28,1,49.12,10.45
A-S08,40,49,C,0.102,P4,ACTIVE,0,172,242,1,125,1,6.11,5.77
A-S08,40,50,B,0.658,P2,ACTIVE,0,233,49,1,199,1,12.32,32.11
A-S08,40,51,B,0.112,P4,ACTIVE,0,187,36,1,69,1,3.82,5.86
A-S08,40,52,A,0.747,P2,ACTIVE,0,4,35,1,238,1,41.5,18.66
A-S08,40,53,B,0.266,P3,TERMINATED,1,67,97,1,58,0,37.39,37.67
A-S08,40,54,C,0.368,P3,ACTIVE,0,575,70,1,182,1,29.26,15.07
A-S08,40,55,C,0.706,P2,TERMINATED,1,666,53,1,182,1,46.96,23.58
A-S08,40,56,B,0.714,P2,ACTIVE,0,353,93,1,147,1,10.27,41.54
A-S08,40,57,A,0.823,P1,ACTIVE,0,304,78,1,270,1,29.95,12.53
A-S08,40,58,B,0.586,P2,ACTIVE,0,169,199,1,128,1,29.72,36.94
A-S08,40,59,A,0.626,P2,ACTIVE,0,1082,75,1,134,1,30.78,21.7
A-S08,40,60,C,0.271,P3,ACTIVE,0,22,13,1,59,1,10.1,40.49
A-S08,40,61,B,0.661,P2,TERMINATED,1,159,20,1,170,1,12.54,25.4
A-S08,40,62,B,0.206,P4,ACTIVE,0,182,90,1,177,1,35.11,18.8
A-S08,40,63,A,0.464,P3,ACTIVE,0,523,92,1,200,1,34.62,40.17
A-S08,40,64,B,0.666,P2,ACTIVE,0,229,148,1,301,1,47.52,13.61
A-S08,40,65,B,0.454,P3,ACTIVE,0,61,71,1,169,0,23.44,34.7
A-S08,40,66,A,0.34,P3,ACTIVE,0,164,41,1,74,1,41.03,34.07
A-S08,40,67,C,0.221,P4,ACTIVE,0,84,22,1,80,1,34.86,38.35
A-S08,40,68,A,0.841,P1,ACTIVE,0,599,30,1,115,1,0.88,41.45
A-S08,40,69,A,0.195,P4,ACTIVE,0,105,164,1,80,1,43.21,22.34
A-S08,40,70,C,0.452,P3,TERMINATED,1,389,5,1,79,1,19.25,18.2
A-S08,40,71,C,0.14,P4,ACTIVE,0,6,17,0,133,1,14.97,27.3
A-S08,40,72,C,0.37,P3,ACTIVE,0,392,1,1,170,1,49.27,12.74
A-S08,40,73,B,0.894,P1,TERMINATED,1,190,41,1,497,0,36.04,41.24
A-S08,40,74,A,0.722,P2,TERMINATED,1,504,10,1,62,1,22.1,24.68
A-S08,40,75,B,0.301,P3,ACTIVE,0,618,158,1,26,1,44.46,1.48
A-S08,40,76,A,0.687,P2,TERMINATED,1,98,26,1,107,0,18.23,15.42
A-S08,40,77,A,0.399,P3,ACTIVE,0,178,64,1,36,1,37.78,29.94
A-S08,40,78,B,0.888,P1,ACTIVE,0,160,73,1,257,1,48.57,38.27
A-S08,40,79,A,0.289,P3,ACTIVE,0,314,65,1,137,1,44.77,42.31
A-S08,40,80,B,0.463,P3,ACTIVE,0,263,58,1,146,1,4.01,40.58
A-S08,41,1,A,0.541,P2,ACTIVE,0,198,40,1,287,1,29.8,30.63
A-S08,41,2,C,0.918,P1,ACTIVE,0,228,100,1,189,1,18.82,17.5
A-S08,41,3,B,0.792,P1,TERMINATED,1,507,28,1,470,0,5.53,33.17
A-S08,41,4,B,0.706,P2,ACTIVE,0,255,77,1,56,1,33.18,13.05
A-S08,41,5,B,0.814,P1,TERMINATED,1,101,9,1,387,0,25.29,14
A-S08,41,6,A,0.326,P3,ACTIVE,0,780,19,1,221,1,9.67,22.98
A-S08,41,7,B,0.552,P2,ACTIVE,0,458,54,1,35,1,3.57,25.32
A-S08,41,8,A,0.159,P4,ACTIVE,0,364,178,1,293,1,45.87,48.37
A-S08,41,9,B,0.736,P2,TERMINATED,1,217,23,1,95,0,13.41,15.14
A-S08,41,10,B,0.745,P2,ACTIVE,0,38,46,1,336,0,10.78,32.84
A-S08,41,11,A,0.207,P4,TERMINATED,1,243,68,1,209,0,34.17,13.55
A-S08,41,12,C,0.444,P3,ACTIVE,0,349,84,1,120,0,15.82,37.63
A-S08,41,13,A,0.89,P1,TERMINATED,1,304,64,1,100,0,23.21,8.37
A-S08,41,14,A,0.213,P4,TERMINATED,1,122,14,1,102,1,22.23,22.48
A-S08,41,15,C,0.321,P3,TERMINATED,1,349,82,1,187,0,43.62,4.96
A-S08,41,16,B,0.528,P2,TERMINATED,1,71,76,1,141,0,15.28,25.96
A-S08,41,17,C,0.776,P1,ACTIVE,0,251,66,0,133,1,37.86,39.2
A-S08,41,18,C,0.36,P3,TERMINATED,1,521,17,1,157,0,42.45,20.53
A-S08,41,19,A,0.172,P4,TERMINATED,1,92,33,1,113,0,28.98,30.37
A-S08,41,20,A,0.734,P2,ACTIVE,0,203,25,1,121,1,13.32,32.28
A-S08,41,21,B,0.331,P3,ACTIVE,0,22,20,1,24,0,6.14,46.74
A-S08,41,22,A,0.633,P2,ACTIVE,0,366,41,1,363,1,10.64,30.45
A-S08,41,23,C,0.377,P3,ACTIVE,0,26,105,0,4,1,27.32,15.1
A-S08,41,24,A,0.135,P4,ACTIVE,0,10,75,1,359,1,18.09,5.06
A-S08,41,25,A,0.938,P1,ACTIVE,0,380,108,1,30,1,47.49,1.85
A-S08,41,26,C,0.764,P1,TERMINATED,1,490,63,1,117,1,35.96,15.42
A-S08,41,27,A,0.346,P3,ACTIVE,0,309,34,1,185,1,0.54,27.64
A-S08,41,28,C,0.488,P3,ACTIVE,0,87,28,1,369,1,35.32,43.87
A-S08,41,29,B,0.381,P3,ACTIVE,0,722,77,1,324,1,49.63,28.89
A-S08,41,30,A,0.778,P1,TERMINATED,1,283,175,1,153,1,30.33,2.17
A-S08,41,31,B,0.852,P1,ACTIVE,0,332,11,1,4,1,21.45,22.13
A-S08,41,32,C,0.62,P2,ACTIVE,0,756,9,1,313,1,15.53,14.23
A-S08,41,33,A,0.331,P3,ACTIVE,0,29,64,0,82,1,49.66,21.72
A-S08,41,34,B,0.428,P3,ACTIVE,0,75,29,1,46,1,17.55,1.67
A-S08,41,35,B,0.569,P2,ACTIVE,0,115,53,1,67,0,30.85,5.08
A-S08,41,36,C,0.349,P3,TERMINATED,1,442,23,1,136,1,49.03,30.03
A-S08,41,37,B,0.614,P2,ACTIVE,0,156,69,1,90,0,1.09,15.72
A-S08,41,38,A,0.266,P3,ACTIVE,0,213,40,1,41,1,30.29,36.49
A-S08,41,39,C,0.593,P2,ACTIVE,0,306,80,0,32,1,16.98,8.94
A-S08,41,40,B,0.55,P2,ACTIVE,0,297,150,1,53,1,26.03,43.01
A-S08,41,41,B,0.806,P1,TERMINATED,1,102,49,1,92,1,14.35,8.43
A-S08,41,42,C,0.869,P1,TERMINATED,1,108,27,1,255,1,19.82,38.78
A-S08,41,43,A,0.36,P3,ACTIVE,0,222,78,1,285,0,7.15,23.63
A-S08,41,44,B,0.817,P1,TERMINATED,1,327,59,0,75,0,14.09,38.38
A-S08,41,45,A,0.281,P3,TERMINATED,1,1218,54,1,78,1,1.15,11.87
A-S08,41,46,B,0.45,P3,ACTIVE,0,66,71,1,155,1,31.68,10.21
A-S08,41,47,B,0.894,P1,ACTIVE,0,526,86,1,390,1,14.43,16.22
A-S08,41,48,B,0.609,P2,ACTIVE,0,476,20,1,216,0,23.99,23.32
A-S08,41,49,C,0.677,P2,ACTIVE,0,89,29,1,340,1,14.98,35.83
A-S08,41,50,A,0.627,P2,ACTIVE,0,39,66,0,9,1,44.36,5.01
A-S08,41,51,A,0.923,P1,ACTIVE,0,129,85,1,20,1,21.67,34.35
A-S08,41,52,A,0.103,P4,ACTIVE,0,717,45,1,201,1,4.72,39.54
A-S08,41,53,A,0.832,P1,TERMINATED,1,891,52,1,142,1,35.07,19.05
A-S08,41,54,B,0.796,P1,ACTIVE,0,205,14,1,155,1,12.66,37.23
A-S08,41,55,C,0.737,P2,ACTIVE,0,138,23,1,360,1,25.73,47.45
A-S08,41,56,A,0.216,P4,TERMINATED,1,83,81,1,145,0,18.28,49.74
A-S08,41,57,B,0.144,P4,ACTIVE,0,36,104,1,204,1,3.07,2.69
A-S08,41,58,B,0.286,P3,TERMINATED,1,542,50,1,563,0,16.67,24.02
A-S08,41,59,A,0.903,P1,ACTIVE,0,60,57,1,123,1,16.4,43
A-S08,41,60,B,0.255,P3,ACTIVE,0,44,99,1,245,1,23.51,34.79
A-S08,41,61,B,0.645,P2,ACTIVE,0,26,184,1,113,1,20.44,12.14
A-S08,41,62,A,0.776,P1,ACTIVE,0,111,48,1,181,1,3.06,49.27
A-S08,41,63,B,0.704,P2,TERMINATED,1,173,58,1,5,0,7.18,28.06
A-S08,41,64,A,0.411,P3,ACTIVE,0,365,63,1,134,1,2.89,30.86
A-S08,41,65,A,0.576,P2,ACTIVE,0,276,97,1,394,1,27.3,18.14
A-S08,41,66,B,0.499,P3,ACTIVE,0,73,118,1,472,1,15.57,4.99
A-S08,41,67,A,0.695,P2,TERMINATED,1,245,9,1,353,1,17.47,4.29
A-S08,41,68,A,0.407,P3,ACTIVE,0,21,47,1,119,1,47.67,46.96
A-S08,41,69,A,0.777,P1,ACTIVE,0,462,48,1,157,0,31.58,3.42
A-S08,41,70,A,0.654,P2,ACTIVE,0,214,44,1,193,1,48.82,49.44
A-S08,41,71,B,0.702,P2,ACTIVE,0,459,84,1,51,1,11.7,16.22
A-S08,41,72,B,0.487,P3,ACTIVE,0,123,112,0,238,1,38.89,3.41
A-S08,41,73,B,0.299,P3,ACTIVE,0,402,108,1,198,1,39.32,39.84
A-S08,41,74,B,0.832,P1,ACTIVE,0,537,31,1,100,1,0.34,46.69
A-S08,41,75,C,0.862,P1,TERMINATED,1,173,128,1,313,1,38.7,34.87
A-S08,41,76,C,0.635,P2,ACTIVE,0,202,115,1,149,1,11.83,0.33
A-S08,41,77,B,0.158,P4,ACTIVE,0,208,128,1,277,0,28.45,45.71
A-S08,41,78,A,0.532,P2,ACTIVE,0,465,141,1,32,1,28.96,43.65
A-S08,41,79,C,0.817,P1,ACTIVE,0,50,49,1,162,1,21.07,43.52
A-S08,41,80,A,0.744,P2,TERMINATED,1,202,15,1,46,1,2.82,46.46
A-S08,42,1,A,0.566,P2,TERMINATED,1,53,25,1,35,1,6.68,17.29
A-S08,42,2,B,0.308,P3,ACTIVE,0,210,11,1,564,1,48.75,20.6
A-S08,42,3,B,0.851,P1,TERMINATED,1,44,9,1,101,0,34.84,12.98
A-S08,42,4,A,0.864,P1,TERMINATED,1,432,20,1,57,0,29.26,5.03
A-S08,42,5,B,0.175,P4,ACTIVE,0,620,67,0,17,1,18.63,12.22
A-S08,42,6,C,0.211,P4,TERMINATED,1,19,38,1,44,0,26.59,30.41
A-S08,42,7,A,0.399,P3,ACTIVE,0,648,12,1,147,1,15.41,32.52
A-S08,42,8,B,0.401,P3,ACTIVE,0,209,134,1,261,1,23.44,20.45
A-S08,42,9,C,0.561,P2,ACTIVE,0,56,73,1,34,1,11.29,42.48
A-S08,42,10,B,0.285,P3,ACTIVE,0,72,36,1,137,1,13.63,10.81
A-S08,42,11,C,0.848,P1,TERMINATED,1,737,18,1,238,0,47.19,11.26
A-S08,42,12,A,0.69,P2,ACTIVE,0,485,51,1,157,1,24.3,28.07
A-S08,42,13,B,0.163,P4,ACTIVE,0,469,86,1,44,1,12.18,48.95
A-S08,42,14,A,0.516,P2,ACTIVE,0,117,112,1,77,1,26.47,39.86
A-S08,42,15,C,0.341,P3,ACTIVE,0,568,52,1,74,1,7.04,4.3
A-S08,42,16,C,0.808,P1,ACTIVE,0,214,76,1,12,1,32.49,46.97
A-S08,42,17,C,0.846,P1,ACTIVE,0,13,16,0,80,1,32.18,7.48
A-S08,42,18,A,0.361,P3,ACTIVE,0,53,18,1,462,1,14.66,40.94
A-S08,42,19,A,0.224,P4,TERMINATED,1,467,95,1,23,1,48.55,5.98
A-S08,42,20,C,0.228,P4,ACTIVE,0,537,165,1,203,1,14.45,43.7
A-S08,42,21,C,0.328,P3,ACTIVE,0,163,69,1,109,1,31.22,12.2
A-S08,42,22,A,0.246,P4,ACTIVE,0,71,9,1,344,1,34.89,4.93
A-S08,42,23,C,0.932,P1,ACTIVE,0,579,140,1,280,0,39.39,0.71
A-S08,42,24,C,0.53,P2,TERMINATED,1,513,53,1,152,1,18.17,16.33
A-S08,42,25,C,0.618,P2,TERMINATED,1,94,177,1,116,0,27.81,45.68
A-S08,42,26,A,0.24,P4,ACTIVE,0,127,65,1,121,1,48.62,44.1
A-S08,42,27,A,0.111,P4,ACTIVE,0,108,28,1,112,0,38.87,37.39
A-S08,42,28,B,0.116,P4,ACTIVE,0,31,72,1,160,1,44.04,6.69
A-S08,42,29,A,0.216,P4,ACTIVE,0,809,48,1,227,1,37.59,26.15
A-S08,42,30,A,0.648,P2,ACTIVE,0,13,78,0,162,1,32.49,21.34
A-S08,42,31,B,0.165,P4,ACTIVE,0,144,123,1,517,1,9.33,36.71
A-S08,42,32,B,0.238,P4,ACTIVE,0,93,43,1,329,1,35.64,3.9
A-S08,42,33,A,0.151,P4,ACTIVE,0,44,122,0,87,0,39.99,33.24
A-S08,42,34,B,0.553,P2,ACTIVE,0,122,238,1,155,1,25.55,0.81
A-S08,42,35,A,0.551,P2,ACTIVE,0,886,106,1,181,1,9.5,22.52
A-S08,42,36,A,0.31,P3,ACTIVE,0,140,73,1,344,1,15.99,10.8
A-S08,42,37,A,0.27,P3,ACTIVE,0,156,193,1,267,1,24.63,6.7
A-S08,42,38,C,0.456,P3,ACTIVE,0,479,205,1,149,0,12.59,30.18
A-S08,42,39,B,0.267,P3,ACTIVE,0,219,9,1,331,1,36.61,37.14
A-S08,42,40,B,0.853,P1,ACTIVE,0,315,3,1,174,1,18.19,17.61
A-S08,42,41,A,0.912,P1,TERMINATED,1,363,130,1,105,1,9.11,3.23
A-S08,42,42,A,0.845,P1,TERMINATED,1,118,0,1,284,0,2.88,17.17
A-S08,42,43,A,0.747,P2,TERMINATED,1,85,16,1,6,0,14.87,9.09
A-S08,42,44,A,0.827,P1,ACTIVE,0,234,133,1,125,1,26.47,30.15
A-S08,42,45,C,0.241,P4,TERMINATED,1,459,9,1,5,1,10.54,15.92
A-S08,42,46,B,0.583,P2,ACTIVE,0,1482,8,1,103,1,9.73,36.37
A-S08,42,47,C,0.749,P2,ACTIVE,0,426,25,1,153,1,22.38,21.48
A-S08,42,48,A,0.935,P1,TERMINATED,1,144,34,1,342,1,27.89,17.34
A-S08,42,49,B,0.901,P1,TERMINATED,1,1007,25,1,69,1,34.73,23.49
A-S08,42,50,B,0.931,P1,TERMINATED,1,327,86,1,9,0,38.22,36.75
A-S08,42,51,B,0.278,P3,ACTIVE,0,171,30,1,455,1,40.23,29.74
A-S08,42,52,B,0.134,P4,ACTIVE,0,130,33,1,361,1,7.13,0.83
A-S08,42,53,C,0.311,P3,TERMINATED,1,899,27,1,87,0,30.87,31.57
A-S08,42,54,B,0.146,P4,ACTIVE,0,490,100,1,391,1,12.99,4.24
A-S08,42,55,A,0.502,P2,ACTIVE,0,16,45,1,168,1,0.1,4.08
A-S08,42,56,A,0.191,P4,ACTIVE,0,337,64,1,567,1,12.99,8.9
A-S08,42,57,C,0.737,P2,TERMINATED,1,343,33,1,249,1,6.51,10.89
A-S08,42,58,C,0.124,P4,ACTIVE,0,423,11,1,155,1,39.18,17.43
A-S08,42,59,A,0.513,P2,ACTIVE,0,256,16,1,702,1,1.93,45.14
A-S08,42,60,B,0.234,P4,ACTIVE,0,88,27,1,53,1,0.48,29.38
A-S08,42,61,B,0.66,P2,ACTIVE,0,236,33,1,185,1,6.94,48.32
A-S08,42,62,A,0.935,P1,ACTIVE,0,0,18,1,193,1,16.37,42.33
A-S08,42,63,B,0.295,P3,ACTIVE,0,109,32,1,153,1,44.54,31.15
A-S08,42,64,C,0.148,P4,TERMINATED,1,72,102,1,273,0,21.95,33.04
A-S08,42,65,A,0.303,P3,ACTIVE,0,736,37,1,61,1,38.04,9.22
A-S08,42,66,A,0.217,P4,ACTIVE,0,115,57,0,171,1,43.73,28.87
A-S08,42,67,B,0.776,P1,ACTIVE,0,34,75,1,134,0,27.54,39.41
A-S08,42,68,A,0.537,P2,ACTIVE,0,39,11,0,166,1,40.29,10.9
A-S08,42,69,C,0.511,P2,ACTIVE,0,458,74,1,64,0,40.71,1.71
A-S08,42,70,A,0.275,P3,ACTIVE,0,305,51,1,258,0,26.59,37.3
A-S08,42,71,A,0.357,P3,ACTIVE,0,10,46,1,14,0,13.61,1.05
A-S08,42,72,B,0.855,P1,ACTIVE,0,90,81,1,411,0,1.32,44.86
A-S08,42,73,A,0.172,P4,ACTIVE,0,165,79,1,76,1,16.59,32.97
A-S08,42,74,C,0.627,P2,TERMINATED,1,521,118,1,210,0,29.12,45.74
A-S08,42,75,A,0.538,P2,TERMINATED,1,103,27,1,279,0,5.33,18.79
A-S08,42,76,B,0.551,P2,TERMINATED,1,156,16,1,94,0,29.68,27.55
A-S08,42,77,A,0.106,P4,ACTIVE,0,607,82,1,192,1,24.59,15.44
A-S08,42,78,B,0.412,P3,ACTIVE,0,197,91,1,51,1,44.19,47.85
A-S08,42,79,A,0.461,P3,ACTIVE,0,203,175,1,391,0,1.82,16.74
A-S08,42,80,B,0.446,P3,ACTIVE,0,56,97,1,173,1,22.17,20.55
A-S08,43,1,A,0.69,P2,ACTIVE,0,155,29,0,350,1,21.1,23.9
A-S08,43,2,C,0.177,P4,ACTIVE,0,553,24,1,480,1,48.87,39.43
A-S08,43,3,B,0.65,P2,ACTIVE,0,397,17,1,198,1,19.06,23.03
A-S08,43,4,A,0.793,P1,ACTIVE,0,110,53,1,166,0,13.04,2.31
A-S08,43,5,A,0.555,P2,TERMINATED,1,14,106,1,30,0,2.64,29.43
A-S08,43,6,B,0.348,P3,ACTIVE,0,657,23,1,31,1,9.19,19.43
A-S08,43,7,C,0.291,P3,ACTIVE,0,285,61,1,64,1,45.62,20.93
A-S08,43,8,B,0.678,P2,TERMINATED,1,1041,98,0,78,1,42.66,12.84
A-S08,43,9,A,0.78,P1,TERMINATED,1,298,35,1,447,1,34.55,48.15
A-S08,43,10,B,0.114,P4,ACTIVE,0,295,18,1,426,0,43.03,48.53
A-S08,43,11,B,0.268,P3,ACTIVE,0,593,47,1,184,1,13.12,47.66
A-S08,43,12,B,0.495,P3,ACTIVE,0,101,13,1,206,1,37.5,39.28
A-S08,43,13,B,0.881,P1,TERMINATED,1,52,3,1,451,1,28.4,38.71
A-S08,43,14,A,0.158,P4,ACTIVE,0,317,139,1,132,0,34.32,3.49
A-S08,43,15,A,0.757,P1,ACTIVE,0,314,54,1,112,1,15.19,9.47
A-S08,43,16,C,0.665,P2,ACTIVE,0,260,91,1,489,1,45.66,27.7
A-S08,43,17,A,0.161,P4,ACTIVE,0,147,57,1,145,1,39.73,20.09
A-S08,43,18,A,0.727,P2,ACTIVE,0,308,67,1,201,1,5.71,9.85
A-S08,43,19,B,0.126,P4,ACTIVE,0,622,38,1,281,1,1.59,40.66
A-S08,43,20,B,0.142,P4,TERMINATED,1,30,84,1,151,1,38.81,21.62
A-S08,43,21,C,0.347,P3,ACTIVE,0,167,92,1,33,1,29.22,15.37
A-S08,43,22,B,0.801,P1,TERMINATED,1,287,27,1,33,1,41.36,22.16
A-S08,43,23,A,0.373,P3,ACTIVE,0,232,100,0,68,1,0.58,34.59
A-S08,43,24,B,0.733,P2,TERMINATED,1,277,151,1,473,0,16.79,13.77
A-S08,43,25,A,0.566,P2,TERMINATED,1,13,36,1,30,1,39.71,25.5
A-S08,43,26,B,0.146,P4,ACTIVE,0,280,24,1,567,1,39.26,31.49
A-S08,43,27,C,0.648,P2,ACTIVE,0,339,37,0,29,1,38.94,46.97
A-S08,43,28,B,0.481,P3,TERMINATED,1,17,30,1,394,1,8.65,11.36
A-S08,43,29,C,0.932,P1,ACTIVE,0,161,32,1,287,1,27.12,3.45
A-S08,43,30,B,0.916,P1,ACTIVE,0,202,88,1,111,1,4.3,48.15
A-S08,43,31,B,0.361,P3,TERMINATED,1,141,33,1,145,0,9.79,49.97
A-S08,43,32,A,0.8,P1,ACTIVE,0,682,53,1,188,1,11.02,27.67
A-S08,43,33,C,0.806,P1,ACTIVE,0,86,38,1,57,0,29.3,21.62
A-S08,43,34,A,0.241,P4,ACTIVE,0,133,49,1,312,1,43.25,11.48
A-S08,43,35,C,0.194,P4,ACTIVE,0,409,21,1,219,1,42.28,40.56
A-S08,43,36,A,0.723,P2,TERMINATED,1,180,65,1,133,1,26.68,8.98
A-S08,43,37,B,0.827,P1,TERMINATED,1,49,126,1,97,1,11.25,37.07
A-S08,43,38,A,0.183,P4,ACTIVE,0,290,104,1,27,1,40.36,35.38
A-S08,43,39,C,0.187,P4,ACTIVE,0,300,158,1,57,1,21.76,48.49
A-S08,43,40,B,0.193,P4,ACTIVE,0,550,67,0,69,1,16.53,46.94
A-S08,43,41,C,0.769,P1,ACTIVE,0,638,38,1,62,1,22.88,29.77
A-S08,43,42,B,0.632,P2,ACTIVE,0,320,187,1,111,1,5.13,14.66
A-S08,43,43,C,0.392,P3,ACTIVE,0,239,87,1,85,1,28.88,29.95
A-S08,43,44,A,0.29,P3,ACTIVE,0,339,97,1,284,1,26.77,18.57
A-S08,43,45,B,0.545,P2,ACTIVE,0,292,60,1,414,1,14.41,8.18
A-S08,43,46,C,0.726,P2,ACTIVE,0,169,3,1,211,0,44.81,41.48
A-S08,43,47,C,0.808,P1,ACTIVE,0,137,74,1,375,1,4.16,32.67
A-S08,43,48,A,0.475,P3,ACTIVE,0,229,6,1,114,1,30.05,43.97
A-S08,43,49,B,0.424,P3,TERMINATED,1,536,2,1,475,1,44.38,28.69
A-S08,43,50,A,0.242,P4,ACTIVE,0,334,112,1,61,1,4.7,36.19
A-S08,43,51,A,0.823,P1,TERMINATED,1,164,34,1,92,0,28.9,44.4
A-S08,43,52,C,0.651,P2,TERMINATED,1,695,26,1,118,1,10.14,25.52
A-S08,43,53,A,0.803,P1,ACTIVE,0,571,65,0,282,1,27.17,43.86
A-S08,43,54,C,0.101,P4,ACTIVE,0,7,25,1,5,1,25.36,25.94
A-S08,43,55,B,0.83,P1,ACTIVE,0,215,37,1,250,1,26.05,37.19
A-S08,43,56,A,0.368,P3,ACTIVE,0,49,45,1,101,1,23.71,34.75
A-S08,43,57,A,0.282,P3,ACTIVE,0,332,87,1,204,1,1.77,23.42
A-S08,43,58,B,0.637,P2,TERMINATED,1,528,36,1,73,1,29.91,16.64
A-S08,43,59,A,0.413,P3,TERMINATED,1,483,19,1,382,1,35.46,48.79
A-S08,43,60,C,0.533,P2,TERMINATED,1,442,65,0,295,1,9.25,35.32
A-S08,43,61,C,0.491,P3,ACTIVE,0,259,49,1,650,1,37.26,37.64
A-S08,43,62,C,0.479,P3,ACTIVE,0,492,45,1,89,1,17.21,27.32
A-S08,43,63,A,0.222,P4,TERMINATED,1,270,20,1,447,0,35.26,14.99
A-S08,43,64,B,0.239,P4,TERMINATED,1,290,62,1,59,1,15.51,39.29
A-S08,43,65,B,0.604,P2,ACTIVE,0,417,101,1,72,1,16.8,34.99
A-S08,43,66,B,0.837,P1,ACTIVE,0,118,70,1,809,1,19.26,32.5
A-S08,43,67,B,0.413,P3,ACTIVE,0,99,29,1,472,1,19.47,46.92
A-S08,43,68,C,0.115,P4,ACTIVE,0,474,22,1,59,0,19.68,43.99
A-S08,43,69,A,0.48,P3,ACTIVE,0,370,31,1,150,0,25.9,41.32
A-S08,43,70,C,0.602,P2,ACTIVE,0,62,16,1,209,1,10.27,30.59
A-S08,43,71,A,0.671,P2,ACTIVE,0,329,41,0,112,1,38.16,19.77
A-S08,43,72,A,0.285,P3,ACTIVE,0,484,42,1,531,0,39.14,39.38
A-S08,43,73,B,0.746,P2,ACTIVE,0,1098,89,1,38,1,16.13,7.62
A-S08,43,74,C,0.208,P4,ACTIVE,0,86,82,1,201,1,39.02,20.87
A-S08,43,75,B,0.638,P2,ACTIVE,0,37,137,1,39,1,19.19,13.46
A-S08,43,76,A,0.18,P4,ACTIVE,0,100,19,0,338,1,17.2,10.7
A-S08,43,77,B,0.343,P3,ACTIVE,0,187,147,1,51,1,15.29,3.23
A-S08,43,78,B,0.186,P4,ACTIVE,0,6,60,1,6,1,48.11,6.28
A-S08,43,79,C,0.177,P4,ACTIVE,0,92,197,1,431,1,27.05,5.67
A-S08,43,80,A,0.52,P2,ACTIVE,0,937,106,1,138,1,42.16,43.45
A-S08,44,1,A,0.188,P4,ACTIVE,0,398,14,1,385,1,36.86,46.03
A-S08,44,2,C,0.503,P2,TERMINATED,1,22,27,1,153,0,39.08,30.06
A-S08,44,3,B,0.816,P1,ACTIVE,0,77,16,1,453,1,21.27,32.12
A-S08,44,4,B,0.287,P3,ACTIVE,0,247,171,1,6,1,9.32,14.67
A-S08,44,5,A,0.751,P1,TERMINATED,1,44,27,1,390,0,33.85,8.76
A-S08,44,6,A,0.624,P2,ACTIVE,0,108,42,1,158,1,29.09,25.93
A-S08,44,7,A,0.811,P1,TERMINATED,1,90,143,1,164,1,21.49,21.92
A-S08,44,8,A,0.849,P1,ACTIVE,0,473,49,1,289,0,46.24,37.57
A-S08,44,9,C,0.57,P2,ACTIVE,0,103,42,1,183,1,45.01,15.09
A-S08,44,10,A,0.235,P4,ACTIVE,0,203,51,1,374,1,26.35,23.13
A-S08,44,11,B,0.634,P2,TERMINATED,1,21,33,1,324,1,17.9,1.49
A-S08,44,12,C,0.884,P1,ACTIVE,0,9,7,0,170,1,17.36,42.13
A-S08,44,13,A,0.133,P4,ACTIVE,0,90,38,1,473,1,6.53,36.27
A-S08,44,14,A,0.766,P1,ACTIVE,0,188,123,1,28,0,36.19,39.34
A-S08,44,15,B,0.531,P2,TERMINATED,1,1262,43,1,84,0,34.52,26.35
A-S08,44,16,B,0.285,P3,ACTIVE,0,329,3,1,242,1,44.26,8.63
