scenario,replication,entity_id,group,severity,severity_category,status,event,event_time,time_to_first_service,received_service,time_to_stage2,reached_stage2,x,y
A-S07,38,55,B,0.158,P4,TERMINATED,1,22,79,1,376,0,21.62,46.44
A-S07,38,56,A,0.946,P1,TERMINATED,1,155,72,0,64,1,12.75,34.15
A-S07,38,57,C,0.123,P4,ACTIVE,0,126,13,0,106,0,38.07,16.67
A-S07,38,58,A,0.267,P3,ACTIVE,0,210,22,1,156,1,28.89,16.49
A-S07,38,59,A,0.392,P3,ACTIVE,0,415,15,0,225,0,31.59,26.12
A-S07,38,60,A,0.116,P4,TERMINATED,1,247,7,1,88,1,7.13,25.69
A-S07,38,61,B,0.192,P4,ACTIVE,0,744,156,1,132,1,4.63,32.94
A-S07,38,62,A,0.594,P2,ACTIVE,0,680,131,1,10,1,36.68,6.18
A-S07,38,63,C,0.757,P1,TERMINATED,1,63,103,1,157,1,44.49,24.88
A-S07,38,64,B,0.711,P2,TERMINATED,1,144,57,1,49,0,37.9,24.27
A-S07,38,65,B,0.33,P3,ACTIVE,0,143,101,1,180,1,10.12,32.42
A-S07,38,66,A,0.765,P1,ACTIVE,0,114,42,0,253,1,10.86,10.24
A-S07,38,67,B,0.738,P2,TERMINATED,1,426,39,0,267,0,5.8,6.09
A-S07,38,68,C,0.385,P3,ACTIVE,0,34,41,0,60,1,48.22,30.39
A-S07,38,69,B,0.257,P3,ACTIVE,0,427,60,1,94,1,29.4,41.52
A-S07,38,70,B,0.75,P2,TERMINATED,1,200,73,1,106,0,6.68,36.46
A-S07,38,71,A,0.199,P4,ACTIVE,0,113,2,0,369,1,33.54,13.28
A-S07,38,72,A,0.735,P2,TERMINATED,1,120,51,0,28,1,29.68,46.73
A-S07,38,73,B,0.762,P1,TERMINATED,1,4,37,1,313,1,14.99,13.63
A-S07,38,74,B,0.312,P3,TERMINATED,1,172,153,1,64,0,15.69,7.9
A-S07,38,75,C,0.39,P3,ACTIVE,0,230,157,1,94,1,25.76,26.95
A-S07,38,76,B,0.912,P1,ACTIVE,0,367,162,1,334,1,12.69,2.07
A-S07,38,77,A,0.847,P1,TERMINATED,1,3,76,1,175,0,27.84,16.85
A-S07,38,78,A,0.162,P4,TERMINATED,1,39,83,0,161,1,1.14,10.02
A-S07,38,79,A,0.385,P3,TERMINATED,1,36,67,0,134,0,48.68,23.28
A-S07,38,80,A,0.778,P1,ACTIVE,0,135,13,0,218,1,13.52,41.36
A-S07,39,1,B,0.736,P2,TERMINATED,1,494,133,1,51,1,46.97,12.37
A-S07,39,2,A,0.638,P2,ACTIVE,0,813,19,1,149,1,30.63,43.63
A-S07,39,3,A,0.829,P1,ACTIVE,0,449,179,1,67,1,26.77,31.46
A-S07,39,4,B,0.465,P3,ACTIVE,0,441,40,0,64,1,47.92,28.04
A-S07,39,5,B,0.943,P1,TERMINATED,1,343,47,1,116,1,10.13,9.41
A-S07,39,6,B,0.403,P3,ACTIVE,0,284,42,1,303,1,11.02,20.13
A-S07,39,7,A,0.268,P3,ACTIVE,0,443,45,1,6,1,33.89,4.4
A-S07,39,8,A,0.637,P2,TERMINATED,1,1470,19,0,27,0,12.81,31.51
A-S07,39,9,A,0.945,P1,TERMINATED,1,328,48,0,371,1,34.83,24.86
A-S07,39,10,C,0.472,P3,ACTIVE,0,68,22,1,77,0,43.09,46.69
A-S07,39,11,C,0.528,P2,TERMINATED,1,76,59,1,100,0,36.11,44.6
A-S07,39,12,B,0.248,P4,TERMINATED,1,197,98,0,175,0,0.7,18.22
A-S07,39,13,B,0.233,P4,ACTIVE,0,213,109,0,354,1,32.16,32.37
A-S07,39,14,A,0.388,P3,ACTIVE,0,56,96,1,732,1,10.61,25.11
A-S07,39,15,A,0.324,P3,ACTIVE,0,324,6,1,59,0,0.32,26.51
A-S07,39,16,C,0.54,P2,TERMINATED,1,1071,83,1,104,0,24.77,12.64
A-S07,39,17,B,0.588,P2,TERMINATED,1,74,36,1,295,0,35.31,14.41
A-S07,39,18,A,0.63,P2,TERMINATED,1,67,306,1,5,1,23.67,3.09
A-S07,39,19,A,0.277,P3,TERMINATED,1,205,155,0,105,0,32.08,26.3
A-S07,39,20,A,0.873,P1,ACTIVE,0,429,93,1,430,1,37.35,27.47
A-S07,39,21,B,0.794,P1,ACTIVE,0,7,14,0,188,1,3.08,27.15
A-S07,39,22,B,0.553,P2,TERMINATED,1,265,76,1,211,1,2.66,25.75
A-S07,39,23,C,0.399,P3,ACTIVE,0,100,97,1,42,1,16.82,43.65
A-S07,39,24,B,0.719,P2,TERMINATED,1,427,58,1,107,1,45.53,25.67
A-S07,39,25,C,0.22,P4,ACTIVE,0,346,26,1,211,1,14.67,45.93
A-S07,39,26,A,0.943,P1,TERMINATED,1,258,11,1,39,0,42.34,6.16
A-S07,39,27,A,0.343,P3,ACTIVE,0,488,29,1,139,0,18.23,33
A-S07,39,28,C,0.304,P3,ACTIVE,0,277,83,1,318,1,41.75,28.85
A-S07,39,29,A,0.445,P3,TERMINATED,1,56,173,0,283,0,39.92,20.38
A-S07,39,30,B,0.795,P1,ACTIVE,0,102,163,0,263,1,16.67,34.57
A-S07,39,31,A,0.391,P3,ACTIVE,0,398,83,1,280,1,19.53,44.58
A-S07,39,32,B,0.727,P2,TERMINATED,1,36,7,0,437,1,5.49,7.19
A-S07,39,33,B,0.919,P1,ACTIVE,0,311,90,1,82,1,38.28,16.73
A-S07,39,34,B,0.654,P2,TERMINATED,1,108,36,0,94,0,38.15,11.36
A-S07,39,35,C,0.293,P3,TERMINATED,1,172,26,1,30,0,25.65,17.16
A-S07,39,36,B,0.82,P1,ACTIVE,0,3,15,1,185,0,37.11,36.69
A-S07,39,37,B,0.803,P1,ACTIVE,0,374,8,1,626,1,25.5,39.43
A-S07,39,38,A,0.377,P3,ACTIVE,0,176,123,1,379,0,17.28,44.37
A-S07,39,39,B,0.134,P4,ACTIVE,0,379,84,1,126,1,26.43,25.57
A-S07,39,40,B,0.736,P2,ACTIVE,0,119,31,0,265,1,9.98,30.89
A-S07,39,41,A,0.8,P1,ACTIVE,0,94,53,1,147,0,43.06,8.54
A-S07,39,42,A,0.35,P3,TERMINATED,1,138,217,1,80,0,10.77,48.23
A-S07,39,43,A,0.581,P2,ACTIVE,0,125,36,1,224,1,16.5,29.35
A-S07,39,44,C,0.196,P4,ACTIVE,0,87,383,1,60,1,4.69,34.02
A-S07,39,45,A,0.824,P1,TERMINATED,1,163,116,1,238,1,37.49,23.58
A-S07,39,46,C,0.663,P2,TERMINATED,1,39,171,0,76,1,27.44,32.22
A-S07,39,47,C,0.407,P3,ACTIVE,0,544,120,1,173,1,7.91,28.18
A-S07,39,48,B,0.554,P2,ACTIVE,0,92,79,0,408,0,32.83,41
A-S07,39,49,B,0.298,P3,TERMINATED,1,843,130,1,6,1,10.34,27.67
A-S07,39,50,A,0.271,P3,TERMINATED,1,149,250,0,262,0,45.72,7.6
A-S07,39,51,A,0.783,P1,ACTIVE,0,197,5,0,426,1,38.59,40.35
A-S07,39,52,A,0.532,P2,ACTIVE,0,172,87,1,273,1,4.53,19.88
A-S07,39,53,B,0.296,P3,ACTIVE,0,405,95,1,184,0,16.35,25.27
A-S07,39,54,B,0.856,P1,TERMINATED,1,53,39,1,121,1,14.49,45.68
A-S07,39,55,A,0.714,P2,TERMINATED,1,35,39,1,211,1,10.59,24.61
A-S07,39,56,C,0.275,P3,ACTIVE,0,341,21,0,17,0,48.81,2.34
A-S07,39,57,B,0.281,P3,TERMINATED,1,404,89,0,168,1,7.74,12.45
A-S07,39,58,B,0.537,P2,ACTIVE,0,87,5,1,160,1,32.35,22.91
A-S07,39,59,B,0.52,P2,ACTIVE,0,127,86,0,61,1,15.85,13.33
A-S07,39,60,A,0.17,P4,ACTIVE,0,25,91,1,28,1,4.55,24.68
A-S07,39,61,B,0.209,P4,ACTIVE,0,41,92,1,119,1,7.92,0.16
A-S07,39,62,A,0.587,P2,TERMINATED,1,276,57,1,256,1,5.47,28.6
A-S07,39,63,A,0.191,P4,ACTIVE,0,38,44,1,244,1,2.63,42.61
A-S07,39,64,A,0.438,P3,ACTIVE,0,501,119,1,101,1,30.25,45.82
A-S07,39,65,B,0.255,P3,ACTIVE,0,535,148,1,31,1,33,6.75
A-S07,39,66,C,0.485,P3,ACTIVE,0,143,206,0,339,1,8.12,48.15
A-S07,39,67,C,0.323,P3,ACTIVE,0,675,70,0,222,1,33.88,33.47
A-S07,39,68,A,0.677,P2,TERMINATED,1,77,54,1,98,0,40.99,36.13
A-S07,39,69,A,0.867,P1,ACTIVE,0,252,45,1,149,1,31.95,17.46
A-S07,39,70,A,0.36,P3,TERMINATED,1,112,68,1,2,0,32.1,46.45
A-S07,39,71,A,0.245,P4,ACTIVE,0,5,45,1,167,1,34.1,44.34
A-S07,39,72,B,0.428,P3,TERMINATED,1,22,95,1,624,1,26.57,36.68
A-S07,39,73,B,0.134,P4,ACTIVE,0,498,32,1,258,1,18.36,20.48
A-S07,39,74,C,0.461,P3,ACTIVE,0,380,144,1,397,1,32.78,20.94
A-S07,39,75,A,0.678,P2,TERMINATED,1,282,182,1,54,0,26.05,48.26
A-S07,39,76,B,0.867,P1,ACTIVE,0,32,84,1,187,0,24.35,47.65
A-S07,39,77,B,0.7,P2,ACTIVE,0,129,221,1,83,0,35.91,27.17
A-S07,39,78,C,0.347,P3,ACTIVE,0,394,106,0,75,1,14.07,21.4
A-S07,39,79,A,0.209,P4,ACTIVE,0,307,69,1,240,0,3.05,46.73
A-S07,39,80,C,0.279,P3,TERMINATED,1,69,17,1,49,1,46.49,9.53
A-S07,40,1,C,0.395,P3,ACTIVE,0,149,37,1,48,1,7.28,30.83
A-S07,40,2,B,0.389,P3,TERMINATED,1,365,81,1,112,1,1.73,36.98
A-S07,40,3,C,0.165,P4,ACTIVE,0,837,14,1,403,1,20.44,6.18
A-S07,40,4,A,0.549,P2,TERMINATED,1,721,27,0,153,1,13.53,16.75
A-S07,40,5,C,0.556,P2,ACTIVE,0,207,132,1,42,1,2.79,28.84
A-S07,40,6,C,0.75,P1,TERMINATED,1,43,10,0,129,0,6.99,7.15
A-S07,40,7,B,0.722,P2,ACTIVE,0,899,85,0,142,1,29.4,31.46
A-S07,40,8,B,0.495,P3,TERMINATED,1,468,173,1,55,0,26.35,28.83
A-S07,40,9,A,0.706,P2,ACTIVE,0,340,21,1,143,0,40.23,11.52
A-S07,40,10,C,0.36,P3,ACTIVE,0,183,70,1,154,1,7.42,25.39
A-S07,40,11,C,0.271,P3,ACTIVE,0,197,283,0,532,1,16.75,27.76
A-S07,40,12,B,0.823,P1,ACTIVE,0,229,50,1,277,1,4.34,46.23
A-S07,40,13,A,0.921,P1,ACTIVE,0,72,83,0,75,1,31.22,5.94
A-S07,40,14,A,0.65,P2,ACTIVE,0,74,23,1,6,1,10.44,47.85
A-S07,40,15,B,0.334,P3,ACTIVE,0,641,18,1,425,1,42.87,7.55
A-S07,40,16,B,0.806,P1,ACTIVE,0,131,204,1,8,0,30.84,18.69
A-S07,40,17,C,0.495,P3,ACTIVE,0,248,40,1,46,0,19.67,20.12
A-S07,40,18,A,0.481,P3,ACTIVE,0,150,157,0,293,1,6.71,40.05
A-S07,40,19,C,0.737,P2,ACTIVE,0,711,202,1,29,1,29.86,36.15
A-S07,40,20,C,0.591,P2,TERMINATED,1,137,23,1,139,0,11.8,37.44
A-S07,40,21,C,0.507,P2,ACTIVE,0,25,47,1,676,1,28.08,4.64
A-S07,40,22,B,0.796,P1,ACTIVE,0,66,111,0,161,1,1.49,7.75
A-S07,40,23,A,0.277,P3,ACTIVE,0,161,56,1,167,0,3.22,25.23
A-S07,40,24,B,0.856,P1,TERMINATED,1,173,82,1,166,1,38.44,46.61
A-S07,40,25,B,0.131,P4,ACTIVE,0,670,34,0,192,1,10.3,10.26
A-S07,40,26,C,0.717,P2,TERMINATED,1,296,40,1,289,1,3.16,39.16
A-S07,40,27,A,0.943,P1,TERMINATED,1,532,51,1,142,1,3.02,9.49
A-S07,40,28,A,0.766,P1,ACTIVE,0,572,135,0,68,0,9.85,24.09
A-S07,40,29,A,0.334,P3,TERMINATED,1,41,135,0,361,1,9.07,5.26
A-S07,40,30,A,0.378,P3,ACTIVE,0,113,79,0,48,0,1.59,1.59
A-S07,40,31,C,0.807,P1,ACTIVE,0,53,220,1,300,1,32.76,41.48
A-S07,40,32,A,0.183,P4,TERMINATED,1,278,32,1,449,1,1.73,9.96
A-S07,40,33,B,0.407,P3,ACTIVE,0,7,328,0,194,1,15.42,33.65
A-S07,40,34,B,0.813,P1,TERMINATED,1,188,50,0,16,1,34.24,15.69
A-S07,40,35,A,0.645,P2,TERMINATED,1,741,52,1,186,1,33.51,46.29
A-S07,40,36,B,0.178,P4,ACTIVE,0,81,37,1,398,1,13.82,29.44
A-S07,40,37,A,0.339,P3,TERMINATED,1,359,10,1,77,0,25.86,42.07
A-S07,40,38,B,0.628,P2,TERMINATED,1,192,82,1,142,1,48.95,36.48
A-S07,40,39,B,0.8,P1,ACTIVE,0,17,8,1,215,1,32.2,34.64
A-S07,40,40,A,0.36,P3,ACTIVE,0,965,98,1,96,1,49.54,39.37
A-S07,40,41,A,0.347,P3,ACTIVE,0,174,38,0,150,1,26.3,10.08
A-S07,40,42,A,0.287,P3,ACTIVE,0,713,49,1,183,0,22.78,38.15
A-S07,40,43,A,0.44,P3,TERMINATED,1,345,22,1,157,1,24.55,21.35
A-S07,40,44,A,0.213,P4,ACTIVE,0,414,65,1,114,1,31.92,48.68
A-S07,40,45,A,0.28,P3,ACTIVE,0,3,23,1,78,0,3.6,10.4
A-S07,40,46,B,0.729,P2,ACTIVE,0,27,56,1,9,1,40.44,26.75
A-S07,40,47,A,0.635,P2,ACTIVE,0,228,84,1,164,1,23.58,48.43
A-S07,40,48,B,0.352,P3,ACTIVE,0,160,88,1,80,1,7.25,46.95
A-S07,40,49,B,0.217,P4,ACTIVE,0,267,119,1,176,1,48.36,26.46
A-S07,40,50,B,0.845,P1,TERMINATED,1,51,31,0,7,0,38.03,31.61
A-S07,40,51,C,0.632,P2,ACTIVE,0,538,95,1,104,1,13.86,47.14
A-S07,40,52,B,0.381,P3,ACTIVE,0,110,52,1,10,0,12.7,38.45
A-S07,40,53,A,0.696,P2,TERMINATED,1,195,63,1,52,1,41.26,2.45
A-S07,40,54,B,0.421,P3,ACTIVE,0,262,24,1,155,1,1.84,20.85
A-S07,40,55,C,0.299,P3,TERMINATED,1,605,111,1,305,0,16.11,16.32
A-S07,40,56,A,0.881,P1,TERMINATED,1,391,60,1,155,0,38.56,15.88
A-S07,40,57,C,0.66,P2,TERMINATED,1,359,107,0,48,1,48.84,29.23
A-S07,40,58,C,0.182,P4,ACTIVE,0,418,44,0,261,0,39.75,21.29
A-S07,40,59,C,0.494,P3,ACTIVE,0,39,78,0,83,0,20.53,0.25
A-S07,40,60,A,0.751,P1,ACTIVE,0,101,108,1,62,1,35.95,29.39
A-S07,40,61,A,0.512,P2,TERMINATED,1,258,123,1,179,1,34.66,36.1
A-S07,40,62,C,0.87,P1,ACTIVE,0,40,74,1,163,1,0.03,46.43
A-S07,40,63,B,0.466,P3,ACTIVE,0,324,142,1,227,1,41.13,49.85
A-S07,40,64,A,0.596,P2,ACTIVE,0,156,142,1,64,1,4.74,15.54
A-S07,40,65,C,0.517,P2,TERMINATED,1,123,57,0,84,0,29.49,40.44
A-S07,40,66,A,0.57,P2,ACTIVE,0,720,157,1,345,1,28.61,21.63
A-S07,40,67,C,0.818,P1,TERMINATED,1,31,24,1,62,0,26.5,22.74
A-S07,40,68,B,0.678,P2,ACTIVE,0,1404,54,1,159,0,32.85,16.09
A-S07,40,69,C,0.473,P3,ACTIVE,0,189,39,1,39,1,0.78,23.23
A-S07,40,70,B,0.684,P2,TERMINATED,1,746,50,1,277,1,16,35.62
A-S07,40,71,C,0.868,P1,TERMINATED,1,508,88,1,276,1,44.08,10.78
A-S07,40,72,A,0.376,P3,TERMINATED,1,91,53,1,62,0,2.84,32.88
A-S07,40,73,B,0.161,P4,ACTIVE,0,354,44,1,307,1,22.82,32.15
A-S07,40,74,A,0.577,P2,TERMINATED,1,465,27,0,140,1,14.52,47.25
A-S07,40,75,B,0.416,P3,ACTIVE,0,175,201,1,116,1,49.42,1.61
A-S07,40,76,A,0.454,P3,ACTIVE,0,132,13,1,159,1,25.15,24.42
A-S07,40,77,B,0.762,P1,TERMINATED,1,198,46,1,321,0,20.01,46.5
A-S07,40,78,A,0.597,P2,TERMINATED,1,695,101,0,245,0,13.8,0.16
A-S07,40,79,B,0.853,P1,ACTIVE,0,80,103,0,74,1,34.6,1.89
A-S07,40,80,B,0.171,P4,ACTIVE,0,249,91,1,36,1,47.81,41.85
A-S07,41,1,A,0.9,P1,ACTIVE,0,598,155,0,161,0,26.7,1.89
A-S07,41,2,B,0.769,P1,TERMINATED,1,349,51,1,330,1,34.35,4.58
A-S07,41,3,A,0.465,P3,ACTIVE,0,361,267,1,186,1,11.35,33.87
A-S07,41,4,B,0.236,P4,ACTIVE,0,62,64,1,103,1,0.76,21.89
A-S07,41,5,C,0.132,P4,TERMINATED,1,243,3,1,41,1,27.33,11.05
A-S07,41,6,A,0.195,P4,ACTIVE,0,50,107,1,177,1,17.28,1.7
A-S07,41,7,B,0.782,P1,TERMINATED,1,406,48,1,93,0,11.13,2.1
A-S07,41,8,B,0.774,P1,TERMINATED,1,14,54,1,204,1,47.47,49.44
A-S07,41,9,C,0.637,P2,TERMINATED,1,23,44,0,182,1,38,17.36
A-S07,41,10,C,0.887,P1,ACTIVE,0,206,19,1,216,1,1.19,0.97
A-S07,41,11,A,0.379,P3,ACTIVE,0,305,151,1,21,1,32.01,46.69
A-S07,41,12,C,0.852,P1,TERMINATED,1,769,119,0,272,1,19.43,11.11
A-S07,41,13,B,0.598,P2,ACTIVE,0,418,40,1,27,1,22.26,27.5
A-S07,41,14,C,0.304,P3,ACTIVE,0,276,57,1,170,1,5.44,2.52
A-S07,41,15,B,0.457,P3,TERMINATED,1,229,86,1,144,0,0.33,2.88
A-S07,41,16,C,0.811,P1,TERMINATED,1,140,30,1,581,1,25.35,12.92
A-S07,41,17,A,0.817,P1,ACTIVE,0,199,55,1,330,1,35.27,47.19
A-S07,41,18,A,0.826,P1,ACTIVE,0,48,215,1,277,1,31.23,26.26
A-S07,41,19,B,0.618,P2,TERMINATED,1,180,120,1,342,1,47.85,43.51
A-S07,41,20,A,0.487,P3,TERMINATED,1,263,206,0,242,1,33.8,37.07
A-S07,41,21,A,0.385,P3,ACTIVE,0,610,20,1,122,1,39.6,10.24
A-S07,41,22,B,0.572,P2,ACTIVE,0,84,5,1,171,1,11.25,41.63
A-S07,41,23,C,0.774,P1,ACTIVE,0,993,28,1,37,1,37.35,42.4
A-S07,41,24,B,0.259,P3,TERMINATED,1,1534,5,1,170,0,37.19,32.11
A-S07,41,25,A,0.418,P3,TERMINATED,1,31,113,0,283,1,14.17,10.02
A-S07,41,26,A,0.726,P2,ACTIVE,0,343,124,1,33,1,4.79,25.67
A-S07,41,27,A,0.738,P2,ACTIVE,0,137,126,0,424,1,14.67,47.61
A-S07,41,28,A,0.918,P1,TERMINATED,1,209,135,0,194,0,39.67,42.65
A-S07,41,29,B,0.314,P3,TERMINATED,1,2,30,1,191,1,36.57,3.79
A-S07,41,30,A,0.141,P4,TERMINATED,1,63,30,1,106,0,6.85,40.67
A-S07,41,31,A,0.304,P3,ACTIVE,0,54,28,1,132,0,18.86,41.36
A-S07,41,32,A,0.233,P4,ACTIVE,0,174,161,1,101,1,2.99,36.89
A-S07,41,33,C,0.405,P3,ACTIVE,0,317,84,1,321,1,9.13,33.39
A-S07,41,34,C,0.778,P1,TERMINATED,1,137,85,0,183,0,28.24,48.56
A-S07,41,35,A,0.248,P4,ACTIVE,0,386,50,1,273,1,33.1,12.61
A-S07,41,36,C,0.703,P2,TERMINATED,1,558,95,0,50,0,9.57,20.4
A-S07,41,37,B,0.109,P4,ACTIVE,0,61,41,1,263,1,24.39,5.8
A-S07,41,38,B,0.689,P2,ACTIVE,0,83,45,1,271,1,2.93,45.61
A-S07,41,39,B,0.205,P4,TERMINATED,1,69,15,0,169,0,41.67,48.64
A-S07,41,40,C,0.805,P1,ACTIVE,0,1069,47,1,203,1,35.36,46.72
A-S07,41,41,B,0.215,P4,ACTIVE,0,137,61,1,301,1,26.18,47.45
A-S07,41,42,A,0.543,P2,ACTIVE,0,434,182,0,99,0,3.83,29.87
A-S07,41,43,A,0.586,P2,ACTIVE,0,306,183,1,80,1,2.29,24.15
A-S07,41,44,A,0.51,P2,ACTIVE,0,23,103,0,14,1,13.3,4.16
A-S07,41,45,C,0.195,P4,TERMINATED,1,149,67,0,168,1,25.15,11.73
A-S07,41,46,A,0.35,P3,ACTIVE,0,759,113,1,381,1,41.2,27.26
A-S07,41,47,A,0.351,P3,ACTIVE,0,205,8,0,421,1,0.06,29.62
A-S07,41,48,C,0.714,P2,ACTIVE,0,134,56,0,35,1,17.79,45.87
A-S07,41,49,B,0.149,P4,ACTIVE,0,38,5,1,58,1,27.21,26.71
A-S07,41,50,A,0.374,P3,ACTIVE,0,37,55,0,391,1,30.92,38.64
A-S07,41,51,A,0.842,P1,ACTIVE,0,13,42,1,10,1,15.24,31.25
A-S07,41,52,B,0.238,P4,ACTIVE,0,36,15,1,421,1,24.15,20.65
A-S07,41,53,B,0.335,P3,ACTIVE,0,622,20,1,63,1,27.06,13.34
A-S07,41,54,C,0.443,P3,TERMINATED,1,10,19,0,322,1,40.42,22.3
A-S07,41,55,A,0.27,P3,TERMINATED,1,403,69,0,182,0,3.86,27.87
A-S07,41,56,B,0.915,P1,TERMINATED,1,753,92,1,263,1,16.62,26.69
A-S07,41,57,B,0.565,P2,TERMINATED,1,187,57,1,170,1,38.25,23.56
A-S07,41,58,A,0.288,P3,TERMINATED,1,122,90,1,222,0,38.5,16.49
A-S07,41,59,B,0.926,P1,ACTIVE,0,7,202,1,427,1,45.81,7.38
A-S07,41,60,A,0.936,P1,ACTIVE,0,308,14,1,67,1,37.36,4.04
A-S07,41,61,A,0.643,P2,ACTIVE,0,36,204,0,367,1,25.49,48.72
A-S07,41,62,A,0.453,P3,ACTIVE,0,314,51,1,399,1,7.16,38.69
A-S07,41,63,A,0.874,P1,TERMINATED,1,780,93,1,422,1,13.82,7.56
A-S07,41,64,B,0.4,P3,TERMINATED,1,873,126,1,376,1,10.54,25.97
A-S07,41,65,A,0.234,P4,ACTIVE,0,64,8,0,184,0,25.59,43.71
A-S07,41,66,C,0.491,P3,TERMINATED,1,573,257,0,220,0,20.52,10.69
A-S07,41,67,B,0.268,P3,TERMINATED,1,365,66,1,389,0,16.52,8.22
A-S07,41,68,B,0.668,P2,TERMINATED,1,32,170,1,209,1,42.48,44
A-S07,41,69,B,0.584,P2,ACTIVE,0,893,116,0,218,1,41.87,1.42
A-S07,41,70,A,0.283,P3,TERMINATED,1,65,3,0,40,1,35.59,15.09
A-S07,41,71,B,0.234,P4,ACTIVE,0,35,90,1,358,1,10.78,16.23
A-S07,41,72,B,0.634,P2,TERMINATED,1,229,270,0,35,0,15.34,47.12
A-S07,41,73,B,0.193,P4,ACTIVE,0,114,35,1,696,1,15.26,30.08
A-S07,41,74,C,0.46,P3,ACTIVE,0,610,74,1,213,1,27.92,10.54
A-S07,41,75,B,0.168,P4,TERMINATED,1,33,272,1,166,1,9.33,44.91
A-S07,41,76,A,0.55,P2,ACTIVE,0,483,155,0,434,1,16.75,23.93
A-S07,41,77,B,0.514,P2,ACTIVE,0,445,11,0,53,1,46.29,15.45
A-S07,41,78,A,0.437,P3,ACTIVE,0,313,98,1,530,0,22.32,29.67
A-S07,41,79,B,0.112,P4,ACTIVE,0,244,78,0,65,1,1.46,42.99
A-S07,41,80,A,0.647,P2,ACTIVE,0,209,37,0,113,1,2.98,20.99
A-S07,42,1,B,0.502,P2,ACTIVE,0,233,44,1,153,1,17.88,1.99
A-S07,42,2,A,0.385,P3,ACTIVE,0,302,38,1,189,0,2.14,39.83
A-S07,42,3,B,0.841,P1,TERMINATED,1,157,95,1,353,1,18.43,20.84
A-S07,42,4,A,0.325,P3,ACTIVE,0,51,12,1,76,1,3.62,11.88
A-S07,42,5,B,0.293,P3,ACTIVE,0,98,86,1,323,1,12.92,27.66
A-S07,42,6,B,0.858,P1,ACTIVE,0,1,79,0,141,1,1.78,24.16
A-S07,42,7,C,0.667,P2,ACTIVE,0,67,71,1,119,1,18.84,16.64
A-S07,42,8,A,0.79,P1,TERMINATED,1,917,45,1,33,0,35.26,0.38
A-S07,42,9,C,0.435,P3,ACTIVE,0,1092,73,0,195,1,7.68,38.91
A-S07,42,10,A,0.516,P2,ACTIVE,0,556,68,1,83,1,43.26,20.71
A-S07,42,11,A,0.162,P4,TERMINATED,1,405,94,1,118,1,48.31,13.18
A-S07,42,12,B,0.592,P2,TERMINATED,1,26,95,1,303,1,46.28,13.72
A-S07,42,13,B,0.175,P4,ACTIVE,0,152,182,1,415,1,3.17,16.34
A-S07,42,14,B,0.131,P4,TERMINATED,1,690,30,0,371,1,4.38,16.22
A-S07,42,15,A,0.654,P2,ACTIVE,0,204,34,0,467,1,40.26,11.54
A-S07,42,16,A,0.443,P3,TERMINATED,1,317,76,0,357,1,48.75,45.57
A-S07,42,17,B,0.879,P1,TERMINATED,1,311,94,1,109,0,23.02,44.79
A-S07,42,18,C,0.434,P3,ACTIVE,0,396,1,1,160,1,29.16,36.36
A-S07,42,19,A,0.65,P2,TERMINATED,1,632,34,1,299,0,38.92,39.48
A-S07,42,20,C,0.72,P2,ACTIVE,0,53,29,1,101,1,23.25,43.73
A-S07,42,21,B,0.827,P1,ACTIVE,0,100,33,0,394,1,11.64,23.69
A-S07,42,22,A,0.839,P1,ACTIVE,0,215,32,0,331,1,36.11,39.01
A-S07,42,23,C,0.298,P3,TERMINATED,1,72,7,0,107,0,27.21,29.31
A-S07,42,24,A,0.854,P1,TERMINATED,1,572,119,0,371,1,29.45,46.98
A-S07,42,25,C,0.489,P3,ACTIVE,0,92,266,1,208,1,33.18,37.15
A-S07,42,26,C,0.757,P1,TERMINATED,1,299,50,0,205,0,22.57,14.71
A-S07,42,27,C,0.623,P2,ACTIVE,0,82,107,0,267,1,20.66,34.69
A-S07,42,28,B,0.731,P2,ACTIVE,0,672,100,1,18,1,17.88,34.29
A-S07,42,29,B,0.7,P2,TERMINATED,1,241,84,1,35,1,16.21,22.58
A-S07,42,30,B,0.473,P3,ACTIVE,0,1473,53,1,160,1,48.44,18.86
A-S07,42,31,A,0.691,P2,ACTIVE,0,17,94,0,377,1,5.58,34.05
A-S07,42,32,A,0.595,P2,ACTIVE,0,152,168,1,213,0,47.37,42.55
A-S07,42,33,B,0.552,P2,ACTIVE,0,18,150,0,196,1,15.78,26.54
A-S07,42,34,B,0.298,P3,ACTIVE,0,188,65,1,157,1,34.94,29.7
A-S07,42,35,B,0.947,P1,TERMINATED,1,200,23,1,417,0,27.02,24.43
A-S07,42,36,A,0.812,P1,ACTIVE,0,112,5,1,137,1,0.45,10.27
A-S07,42,37,A,0.628,P2,ACTIVE,0,221,10,1,53,1,21.38,33.37
A-S07,42,38,A,0.576,P2,ACTIVE,0,51,31,0,231,1,8.38,22.59
A-S07,42,39,A,0.748,P2,TERMINATED,1,185,42,1,478,0,36.86,0.1
A-S07,42,40,A,0.929,P1,ACTIVE,0,526,123,1,50,0,38.16,16.47
A-S07,42,41,B,0.938,P1,TERMINATED,1,523,63,0,113,0,19.09,42.85
A-S07,42,42,A,0.399,P3,ACTIVE,0,317,119,1,79,0,1.25,13.09
A-S07,42,43,C,0.786,P1,TERMINATED,1,303,170,1,280,1,8.73,5.93
