scenario,replication,entity_id,group,severity,severity_category,status,event,event_time,time_to_first_service,received_service,time_to_stage2,reached_stage2,x,y
A-S00,40,51,A,0.759,P1,ACTIVE,0,17,127,1,291,1,38.35,33.84
A-S00,40,52,B,0.49,P3,ACTIVE,0,198,49,0,275,1,20.38,48.41
A-S00,40,53,A,0.402,P3,TERMINATED,1,638,40,1,156,0,39.89,11.71
A-S00,40,54,B,0.89,P1,ACTIVE,0,938,57,1,206,1,27.57,6.53
A-S00,40,55,A,0.897,P1,ACTIVE,0,2,74,1,112,1,14.18,7.64
A-S00,40,56,A,0.807,P1,ACTIVE,0,273,15,1,730,1,28.24,32.72
A-S00,40,57,A,0.807,P1,ACTIVE,0,304,23,1,76,1,14.75,43.37
A-S00,40,58,B,0.837,P1,TERMINATED,1,91,96,1,92,0,18.44,37.68
A-S00,40,59,B,0.414,P3,ACTIVE,0,446,59,1,76,1,7.73,23.62
A-S00,40,60,C,0.814,P1,ACTIVE,0,382,97,1,33,1,11.66,10.3
A-S00,40,61,A,0.261,P3,TERMINATED,1,372,50,1,273,1,30.45,7.24
A-S00,40,62,C,0.717,P2,TERMINATED,1,1008,88,1,100,1,7.18,39.26
A-S00,40,63,A,0.255,P3,TERMINATED,1,16,39,1,61,1,36.41,2.14
A-S00,40,64,B,0.8,P1,TERMINATED,1,305,59,1,150,1,15.44,47.22
A-S00,40,65,B,0.288,P3,ACTIVE,0,88,6,1,212,1,7.41,18.95
A-S00,40,66,B,0.87,P1,ACTIVE,0,267,44,1,145,1,28.9,4.14
A-S00,40,67,B,0.638,P2,TERMINATED,1,0,21,1,124,0,34.93,12.87
A-S00,40,68,A,0.265,P3,ACTIVE,0,331,106,1,601,1,7.33,4.4
A-S00,40,69,C,0.259,P3,ACTIVE,0,171,96,0,314,0,37.69,10.4
A-S00,40,70,C,0.306,P3,ACTIVE,0,159,124,1,214,1,7.14,38.31
A-S00,40,71,B,0.922,P1,ACTIVE,0,228,44,1,24,1,33.04,19.67
A-S00,40,72,B,0.631,P2,TERMINATED,1,148,156,1,69,1,6.26,30.73
A-S00,40,73,B,0.405,P3,TERMINATED,1,170,12,1,198,1,49.13,12.39
A-S00,40,74,B,0.493,P3,TERMINATED,1,14,19,1,425,0,46.52,19.31
A-S00,40,75,C,0.529,P2,ACTIVE,0,160,101,0,28,1,16.53,35.78
A-S00,40,76,A,0.935,P1,TERMINATED,1,296,72,1,84,1,30.73,1.37
A-S00,40,77,A,0.421,P3,ACTIVE,0,851,11,1,90,1,9.27,16.61
A-S00,40,78,C,0.567,P2,TERMINATED,1,83,5,1,39,1,10.31,11.59
A-S00,40,79,A,0.17,P4,ACTIVE,0,45,50,1,649,1,1.26,32.05
A-S00,40,80,A,0.51,P2,ACTIVE,0,156,47,1,189,0,30.9,28.8
A-S00,41,1,A,0.702,P2,TERMINATED,1,250,3,1,304,1,0.57,39.64
A-S00,41,2,A,0.46,P3,ACTIVE,0,468,36,1,110,1,40.98,27.07
A-S00,41,3,B,0.816,P1,TERMINATED,1,1073,126,1,86,0,46.16,22.32
A-S00,41,4,A,0.38,P3,ACTIVE,0,788,26,0,64,1,38.4,35.95
A-S00,41,5,A,0.366,P3,ACTIVE,0,257,37,1,123,1,20.12,17.39
A-S00,41,6,A,0.696,P2,ACTIVE,0,670,76,1,131,1,23.02,9.05
A-S00,41,7,B,0.623,P2,TERMINATED,1,542,12,1,200,0,27.78,46.63
A-S00,41,8,A,0.807,P1,TERMINATED,1,223,19,1,254,0,10.64,16.36
A-S00,41,9,C,0.564,P2,TERMINATED,1,402,58,1,114,0,0.13,9.05
A-S00,41,10,C,0.131,P4,ACTIVE,0,1181,44,1,59,1,42.97,30.04
A-S00,41,11,B,0.506,P2,TERMINATED,1,355,15,1,51,0,8.41,23.62
A-S00,41,12,C,0.551,P2,ACTIVE,0,230,24,1,35,1,23.27,35.57
A-S00,41,13,A,0.452,P3,ACTIVE,0,326,57,1,78,1,9.92,44.72
A-S00,41,14,C,0.501,P2,ACTIVE,0,16,87,1,307,1,38.02,12.16
A-S00,41,15,C,0.822,P1,TERMINATED,1,6,141,1,151,0,41.38,8.44
A-S00,41,16,B,0.127,P4,TERMINATED,1,944,2,0,14,0,27.61,42.9
A-S00,41,17,C,0.534,P2,ACTIVE,0,6,54,0,476,1,0.84,20.8
A-S00,41,18,C,0.901,P1,TERMINATED,1,307,15,0,143,1,26.25,49.7
A-S00,41,19,B,0.726,P2,ACTIVE,0,360,188,1,53,1,26.05,38.6
A-S00,41,20,A,0.211,P4,ACTIVE,0,698,284,1,56,1,14.26,36.15
A-S00,41,21,B,0.58,P2,TERMINATED,1,35,128,1,24,1,12.64,49.81
A-S00,41,22,B,0.218,P4,ACTIVE,0,207,126,1,209,1,37.15,21.05
A-S00,41,23,C,0.299,P3,ACTIVE,0,88,215,1,128,1,6.08,7.14
A-S00,41,24,A,0.819,P1,ACTIVE,0,82,98,1,10,1,16.88,46.72
A-S00,41,25,B,0.395,P3,ACTIVE,0,49,168,1,184,1,28.93,27
A-S00,41,26,A,0.483,P3,ACTIVE,0,797,82,1,30,1,7.36,22.28
A-S00,41,27,A,0.803,P1,ACTIVE,0,23,30,1,149,1,9.64,11.81
A-S00,41,28,A,0.497,P3,TERMINATED,1,188,18,0,86,1,9.5,26.1
A-S00,41,29,C,0.593,P2,TERMINATED,1,83,48,1,142,0,16.79,44.06
A-S00,41,30,B,0.81,P1,TERMINATED,1,85,38,0,81,0,44.3,44.86
A-S00,41,31,C,0.411,P3,ACTIVE,0,62,93,0,293,1,21.44,21.1
A-S00,41,32,B,0.106,P4,TERMINATED,1,155,52,1,77,1,34.99,41.45
A-S00,41,33,C,0.55,P2,ACTIVE,0,240,31,0,204,0,27.79,38.54
A-S00,41,34,A,0.645,P2,ACTIVE,0,146,66,1,358,1,18.01,18.6
A-S00,41,35,B,0.48,P3,ACTIVE,0,49,24,1,215,1,7.36,26.01
A-S00,41,36,A,0.928,P1,ACTIVE,0,32,125,1,133,1,16.44,33.51
A-S00,41,37,A,0.541,P2,TERMINATED,1,582,4,1,127,0,33.94,16.46
A-S00,41,38,B,0.103,P4,ACTIVE,0,62,32,1,224,1,43.24,35.93
A-S00,41,39,C,0.802,P1,ACTIVE,0,336,129,0,147,1,34.77,30.32
A-S00,41,40,B,0.109,P4,ACTIVE,0,456,49,1,306,0,21.37,0.18
A-S00,41,41,B,0.106,P4,TERMINATED,1,243,104,1,125,0,42.24,36.8
A-S00,41,42,B,0.781,P1,ACTIVE,0,520,60,0,42,1,32.37,8.27
A-S00,41,43,A,0.261,P3,ACTIVE,0,1094,112,0,162,1,6.34,49.42
A-S00,41,44,A,0.434,P3,TERMINATED,1,894,135,1,32,1,29.85,11.59
A-S00,41,45,C,0.62,P2,TERMINATED,1,99,122,1,217,0,37.65,20.81
A-S00,41,46,C,0.269,P3,ACTIVE,0,590,21,1,106,1,10.58,24.46
A-S00,41,47,C,0.15,P4,TERMINATED,1,147,36,1,25,0,21.6,22.71
A-S00,41,48,A,0.947,P1,TERMINATED,1,6,21,0,168,1,12.44,4.72
A-S00,41,49,C,0.121,P4,TERMINATED,1,313,48,1,128,0,40.62,25.4
A-S00,41,50,A,0.306,P3,ACTIVE,0,97,23,1,42,1,3.85,27.52
A-S00,41,51,C,0.228,P4,ACTIVE,0,267,99,1,134,0,37.59,5.92
A-S00,41,52,A,0.17,P4,ACTIVE,0,203,84,1,145,1,36.04,8.19
A-S00,41,53,B,0.855,P1,ACTIVE,0,181,17,1,303,1,26.41,18.95
A-S00,41,54,A,0.103,P4,ACTIVE,0,314,15,0,120,1,25.42,17.86
A-S00,41,55,B,0.266,P3,TERMINATED,1,796,38,1,108,1,8.07,14.75
A-S00,41,56,B,0.536,P2,ACTIVE,0,166,220,1,292,1,3.71,3.45
A-S00,41,57,A,0.308,P3,ACTIVE,0,354,121,1,50,1,43.8,45.75
A-S00,41,58,A,0.885,P1,TERMINATED,1,865,69,1,43,1,26.76,19.71
A-S00,41,59,B,0.793,P1,TERMINATED,1,149,16,1,215,0,1.71,43.21
A-S00,41,60,A,0.482,P3,ACTIVE,0,237,27,1,28,1,43.1,45.23
A-S00,41,61,C,0.915,P1,ACTIVE,0,178,82,1,67,1,23.53,22.78
A-S00,41,62,B,0.159,P4,ACTIVE,0,767,91,1,271,1,23.45,1.74
A-S00,41,63,A,0.282,P3,ACTIVE,0,959,91,1,107,1,33.95,1.98
A-S00,41,64,B,0.628,P2,TERMINATED,1,123,5,1,47,1,27.05,35.45
A-S00,41,65,B,0.21,P4,ACTIVE,0,122,59,1,46,1,7.78,33.97
A-S00,41,66,B,0.855,P1,ACTIVE,0,35,103,1,314,1,33.11,30.38
A-S00,41,67,A,0.116,P4,ACTIVE,0,319,259,1,42,1,16.8,23.08
A-S00,41,68,C,0.57,P2,ACTIVE,0,141,26,1,160,1,39.52,31.04
A-S00,41,69,B,0.68,P2,ACTIVE,0,94,11,0,149,1,34.36,41.32
A-S00,41,70,A,0.678,P2,ACTIVE,0,167,81,1,27,1,17.64,28.56
A-S00,41,71,A,0.405,P3,TERMINATED,1,22,43,1,345,0,2.62,1
A-S00,41,72,B,0.924,P1,TERMINATED,1,92,84,1,158,1,33.77,13.18
A-S00,41,73,A,0.45,P3,ACTIVE,0,69,32,1,67,1,27.01,37.43
A-S00,41,74,C,0.62,P2,TERMINATED,1,228,88,1,41,0,39.14,45
A-S00,41,75,A,0.822,P1,TERMINATED,1,124,20,0,161,1,39.67,15.45
A-S00,41,76,B,0.257,P3,TERMINATED,1,94,181,0,61,1,39.18,12.75
A-S00,41,77,A,0.222,P4,TERMINATED,1,107,40,1,79,0,20.21,11.11
A-S00,41,78,A,0.484,P3,TERMINATED,1,558,150,1,246,1,10.11,2.67
A-S00,41,79,B,0.942,P1,ACTIVE,0,731,93,0,259,1,22.06,48.19
A-S00,41,80,A,0.277,P3,TERMINATED,1,120,61,1,24,0,31.99,37.37
A-S00,42,1,A,0.59,P2,ACTIVE,0,427,86,1,39,1,18.39,34.61
A-S00,42,2,B,0.698,P2,ACTIVE,0,113,6,1,28,1,33.26,6.23
A-S00,42,3,A,0.117,P4,TERMINATED,1,316,52,1,21,1,8,29.22
A-S00,42,4,B,0.507,P2,ACTIVE,0,189,24,1,292,1,25.39,1.76
A-S00,42,5,B,0.158,P4,ACTIVE,0,38,45,1,314,0,19.22,44.61
A-S00,42,6,B,0.471,P3,TERMINATED,1,66,35,0,271,0,24.47,49.82
A-S00,42,7,A,0.163,P4,ACTIVE,0,288,82,1,254,1,32.22,41.61
A-S00,42,8,A,0.727,P2,ACTIVE,0,58,22,1,364,0,26.11,44.14
A-S00,42,9,C,0.842,P1,TERMINATED,1,726,74,1,109,1,33.76,46.5
A-S00,42,10,A,0.675,P2,TERMINATED,1,114,4,1,185,1,21.65,18.66
A-S00,42,11,B,0.167,P4,TERMINATED,1,109,149,1,200,0,20.47,39.88
A-S00,42,12,C,0.809,P1,TERMINATED,1,201,16,1,240,0,21.39,9.09
A-S00,42,13,A,0.181,P4,ACTIVE,0,417,134,1,256,1,1.1,43.51
A-S00,42,14,C,0.146,P4,ACTIVE,0,74,44,1,165,1,23.27,12.89
A-S00,42,15,A,0.118,P4,ACTIVE,0,255,31,1,166,0,33.73,47.03
A-S00,42,16,B,0.741,P2,TERMINATED,1,38,191,0,160,1,42.15,42.05
A-S00,42,17,A,0.159,P4,ACTIVE,0,842,14,0,31,1,43.51,31.52
A-S00,42,18,B,0.875,P1,TERMINATED,1,32,14,0,154,0,6,21.6
A-S00,42,19,C,0.447,P3,ACTIVE,0,32,16,1,60,1,6.87,28.12
A-S00,42,20,A,0.38,P3,ACTIVE,0,1220,77,1,38,1,2.55,16.73
A-S00,42,21,B,0.679,P2,TERMINATED,1,394,11,1,170,1,15.38,32.4
A-S00,42,22,B,0.926,P1,ACTIVE,0,364,154,1,263,1,27.37,28.97
A-S00,42,23,B,0.509,P2,ACTIVE,0,8,6,0,306,1,4.62,26.17
A-S00,42,24,A,0.93,P1,TERMINATED,1,268,105,1,57,1,8.91,31.71
A-S00,42,25,A,0.774,P1,ACTIVE,0,1310,69,1,40,1,45.94,9.4
A-S00,42,26,B,0.796,P1,TERMINATED,1,192,49,1,290,0,7.56,14.23
A-S00,42,27,B,0.801,P1,TERMINATED,1,148,211,0,76,0,11.86,47.85
A-S00,42,28,B,0.823,P1,TERMINATED,1,184,27,1,261,0,9.07,42.36
A-S00,42,29,C,0.48,P3,ACTIVE,0,75,69,1,5,1,42.15,0.96
A-S00,42,30,B,0.342,P3,TERMINATED,1,280,164,0,456,1,29.91,3.88
A-S00,42,31,B,0.385,P3,ACTIVE,0,548,28,1,57,1,34.65,48.15
A-S00,42,32,A,0.392,P3,ACTIVE,0,78,19,1,50,1,28.86,3.11
A-S00,42,33,B,0.879,P1,ACTIVE,0,176,214,1,108,1,49.8,22.2
A-S00,42,34,B,0.495,P3,ACTIVE,0,925,105,1,128,0,19.35,8.15
A-S00,42,35,A,0.646,P2,TERMINATED,1,389,63,0,908,0,5.02,38.71
A-S00,42,36,B,0.924,P1,TERMINATED,1,161,141,1,78,0,16.78,11.05
A-S00,42,37,C,0.208,P4,ACTIVE,0,28,11,1,66,1,33.33,7.34
A-S00,42,38,A,0.329,P3,ACTIVE,0,42,22,1,73,1,48.29,41.81
A-S00,42,39,A,0.224,P4,ACTIVE,0,225,76,1,237,1,8.89,42.17
A-S00,42,40,A,0.689,P2,ACTIVE,0,122,88,1,39,1,17.3,13.92
A-S00,42,41,B,0.602,P2,TERMINATED,1,12,28,1,282,1,41.04,39.11
A-S00,42,42,C,0.649,P2,TERMINATED,1,229,54,1,485,1,9.59,39.47
A-S00,42,43,A,0.651,P2,TERMINATED,1,116,56,1,115,0,41,30.61
A-S00,42,44,A,0.443,P3,ACTIVE,0,128,16,0,206,1,17.53,47.75
A-S00,42,45,C,0.944,P1,TERMINATED,1,43,95,1,21,1,25.27,15.22
A-S00,42,46,B,0.738,P2,ACTIVE,0,261,44,1,100,1,33.71,6.63
A-S00,42,47,A,0.625,P2,ACTIVE,0,3,137,1,103,1,44.24,48.33
A-S00,42,48,A,0.55,P2,ACTIVE,0,311,26,1,27,1,0.73,12.29
A-S00,42,49,A,0.735,P2,ACTIVE,0,419,98,1,191,1,20.06,3.46
A-S00,42,50,A,0.752,P1,ACTIVE,0,676,70,1,130,1,34.74,33.54
A-S00,42,51,A,0.416,P3,ACTIVE,0,323,118,1,153,1,40.72,49.5
A-S00,42,52,A,0.826,P1,TERMINATED,1,63,0,1,67,0,46.79,24.09
A-S00,42,53,B,0.689,P2,TERMINATED,1,69,39,1,758,1,12.55,31.62
A-S00,42,54,C,0.559,P2,ACTIVE,0,1164,262,1,535,1,33.25,34.58
A-S00,42,55,B,0.125,P4,ACTIVE,0,422,50,1,113,0,10.56,8.4
A-S00,42,56,A,0.81,P1,ACTIVE,0,128,92,1,25,1,1.79,11.06
A-S00,42,57,A,0.237,P4,ACTIVE,0,322,108,0,175,0,42.48,10.52
A-S00,42,58,B,0.257,P3,ACTIVE,0,328,11,1,58,1,33.82,41.04
A-S00,42,59,B,0.633,P2,ACTIVE,0,143,25,1,516,1,37.07,5.18
A-S00,42,60,B,0.621,P2,ACTIVE,0,546,23,1,126,1,13.14,3.37
A-S00,42,61,A,0.536,P2,TERMINATED,1,445,25,1,90,0,32,15.26
A-S00,42,62,A,0.825,P1,TERMINATED,1,98,16,1,27,1,4.45,15.31
A-S00,42,63,B,0.525,P2,TERMINATED,1,19,54,1,133,1,40.35,9.2
A-S00,42,64,B,0.711,P2,ACTIVE,0,117,106,1,56,1,35.56,8.28
A-S00,42,65,A,0.783,P1,ACTIVE,0,196,31,1,37,1,43.76,29.58
A-S00,42,66,B,0.764,P1,TERMINATED,1,165,8,1,97,1,41.12,17.57
A-S00,42,67,B,0.382,P3,ACTIVE,0,250,65,1,82,1,39.26,44.56
A-S00,42,68,B,0.388,P3,TERMINATED,1,76,58,1,195,1,45.99,9.19
A-S00,42,69,B,0.454,P3,TERMINATED,1,615,21,0,125,0,22.11,24.86
A-S00,42,70,C,0.277,P3,ACTIVE,0,50,145,1,167,1,12.67,5.74
A-S00,42,71,C,0.574,P2,ACTIVE,0,185,27,1,150,1,47.21,22.46
A-S00,42,72,C,0.6,P2,TERMINATED,1,389,31,1,126,0,12.66,41.88
A-S00,42,73,A,0.157,P4,ACTIVE,0,572,55,1,120,1,40.07,37.9
A-S00,42,74,B,0.404,P3,ACTIVE,0,118,231,1,68,1,21.02,37.39
A-S00,42,75,C,0.53,P2,ACTIVE,0,175,56,1,117,1,45.35,17.67
A-S00,42,76,A,0.702,P2,TERMINATED,1,3,36,1,433,0,12.79,14.85
A-S00,42,77,A,0.549,P2,TERMINATED,1,63,15,1,183,0,12.84,9.39
A-S00,42,78,A,0.197,P4,TERMINATED,1,297,291,1,51,0,9.48,10.07
A-S00,42,79,A,0.941,P1,ACTIVE,0,147,122,1,313,0,29.28,23.28
A-S00,42,80,C,0.488,P3,TERMINATED,1,310,10,1,125,1,13.99,14.96
A-S00,43,1,B,0.219,P4,ACTIVE,0,63,173,1,190,1,1.15,40.55
A-S00,43,2,B,0.839,P1,TERMINATED,1,247,251,1,228,1,0.24,31.62
A-S00,43,3,B,0.507,P2,TERMINATED,1,178,151,1,68,1,5.01,45.57
A-S00,43,4,A,0.542,P2,TERMINATED,1,120,30,1,81,0,7.33,39.15
A-S00,43,5,A,0.689,P2,TERMINATED,1,231,55,1,227,1,31.17,44.16
A-S00,43,6,A,0.209,P4,ACTIVE,0,94,46,1,66,1,38.68,43.21
A-S00,43,7,A,0.602,P2,TERMINATED,1,303,17,1,196,1,41.18,26.38
A-S00,43,8,C,0.407,P3,ACTIVE,0,139,167,1,75,1,41.28,47.92
A-S00,43,9,A,0.255,P3,TERMINATED,1,783,97,0,241,1,34.98,32.32
A-S00,43,10,A,0.328,P3,ACTIVE,0,404,68,1,260,1,31.04,16.04
A-S00,43,11,A,0.204,P4,ACTIVE,0,520,34,1,309,1,47.92,8.82
A-S00,43,12,B,0.629,P2,TERMINATED,1,68,103,1,235,0,37.13,20.56
A-S00,43,13,C,0.868,P1,TERMINATED,1,338,13,0,347,0,10.19,19.29
A-S00,43,14,B,0.757,P1,TERMINATED,1,393,86,0,332,0,16.89,0.42
A-S00,43,15,C,0.465,P3,ACTIVE,0,420,3,1,124,1,29.54,7.26
A-S00,43,16,A,0.35,P3,ACTIVE,0,481,63,1,227,1,8.4,39.93
A-S00,43,17,C,0.418,P3,ACTIVE,0,217,15,1,119,1,49.91,43.99
A-S00,43,18,B,0.351,P3,TERMINATED,1,249,50,0,295,1,25.29,23.4
A-S00,43,19,C,0.225,P4,ACTIVE,0,616,106,0,173,1,30.98,31.82
A-S00,43,20,C,0.552,P2,ACTIVE,0,297,116,1,236,0,0.01,41.01
A-S00,43,21,A,0.386,P3,ACTIVE,0,281,93,1,225,1,44.02,47.96
A-S00,43,22,C,0.481,P3,ACTIVE,0,28,181,1,398,1,4.89,35.1
A-S00,43,23,B,0.149,P4,ACTIVE,0,80,120,1,297,1,3.82,21.85
A-S00,43,24,A,0.728,P2,ACTIVE,0,47,154,0,142,1,8.22,43.71
A-S00,43,25,A,0.68,P2,ACTIVE,0,121,50,1,210,1,2,23.5
A-S00,43,26,A,0.125,P4,ACTIVE,0,279,67,0,52,1,8.39,6.54
A-S00,43,27,A,0.682,P2,ACTIVE,0,38,52,1,7,1,9.72,29.01
A-S00,43,28,B,0.57,P2,TERMINATED,1,1030,35,1,510,1,46.25,30.85
A-S00,43,29,C,0.567,P2,TERMINATED,1,519,126,1,252,0,32.32,2.71
A-S00,43,30,A,0.544,P2,TERMINATED,1,295,17,1,96,1,27.38,7.26
A-S00,43,31,B,0.902,P1,ACTIVE,0,248,35,0,45,0,15.25,12.69
A-S00,43,32,A,0.552,P2,ACTIVE,0,609,32,1,239,1,46.92,42.58
A-S00,43,33,B,0.273,P3,ACTIVE,0,600,77,1,20,1,20.87,8.49
A-S00,43,34,B,0.917,P1,ACTIVE,0,932,107,1,123,1,48.99,43.99
A-S00,43,35,A,0.43,P3,TERMINATED,1,105,104,1,144,0,33.16,0.31
A-S00,43,36,B,0.621,P2,ACTIVE,0,255,48,0,306,1,33.02,37.56
A-S00,43,37,B,0.579,P2,TERMINATED,1,112,34,1,19,1,21.47,19.44
A-S00,43,38,A,0.564,P2,TERMINATED,1,538,59,1,269,0,29.98,14.68
A-S00,43,39,A,0.841,P1,TERMINATED,1,416,46,0,70,0,0.32,36.74
A-S00,43,40,B,0.348,P3,ACTIVE,0,164,5,1,277,1,36.48,35.05
A-S00,43,41,B,0.594,P2,TERMINATED,1,104,37,0,65,0,22.81,40.87
A-S00,43,42,B,0.514,P2,ACTIVE,0,548,142,1,307,1,43.64,30.61
A-S00,43,43,A,0.216,P4,TERMINATED,1,385,153,1,100,0,37.16,26.33
A-S00,43,44,C,0.125,P4,ACTIVE,0,605,25,1,57,1,15.46,21.09
A-S00,43,45,C,0.893,P1,TERMINATED,1,14,191,1,108,1,37.35,11.07
A-S00,43,46,B,0.32,P3,TERMINATED,1,197,13,1,331,0,6.04,1.6
A-S00,43,47,B,0.175,P4,ACTIVE,0,50,37,1,30,1,28.47,39.01
A-S00,43,48,A,0.26,P3,ACTIVE,0,134,35,1,268,1,7.63,28.28
A-S00,43,49,A,0.796,P1,TERMINATED,1,268,26,1,148,1,34.3,44.24
A-S00,43,50,B,0.634,P2,TERMINATED,1,129,124,1,183,1,12.32,36.46
A-S00,43,51,A,0.836,P1,TERMINATED,1,560,97,1,229,1,33.15,10.26
A-S00,43,52,B,0.461,P3,ACTIVE,0,55,50,1,25,1,47.64,32.35
A-S00,43,53,A,0.853,P1,TERMINATED,1,195,75,1,147,1,26.35,49.88
A-S00,43,54,C,0.132,P4,ACTIVE,0,425,10,1,45,1,18.82,40.59
A-S00,43,55,C,0.764,P1,TERMINATED,1,725,33,1,8,0,5.45,47.03
A-S00,43,56,C,0.857,P1,ACTIVE,0,66,74,1,76,1,10.04,23.7
A-S00,43,57,A,0.386,P3,ACTIVE,0,117,81,1,189,1,41.83,18.54
A-S00,43,58,A,0.939,P1,TERMINATED,1,170,147,1,186,1,48.02,33.04
A-S00,43,59,A,0.63,P2,ACTIVE,0,66,33,0,17,1,6.12,17.27
A-S00,43,60,B,0.839,P1,ACTIVE,0,35,65,1,15,1,15.07,47.91
A-S00,43,61,A,0.158,P4,ACTIVE,0,471,40,1,454,1,22.12,42.59
A-S00,43,62,B,0.169,P4,ACTIVE,0,104,79,1,16,1,13.55,22.35
A-S00,43,63,B,0.741,P2,ACTIVE,0,285,16,1,80,1,10.37,22.86
A-S00,43,64,A,0.666,P2,TERMINATED,1,227,41,1,75,1,0.21,44.95
A-S00,43,65,C,0.169,P4,ACTIVE,0,347,20,0,87,1,6.24,41.1
A-S00,43,66,B,0.907,P1,TERMINATED,1,110,99,0,76,0,10.8,29.56
A-S00,43,67,A,0.274,P3,ACTIVE,0,310,83,1,116,1,14.67,28.84
A-S00,43,68,B,0.664,P2,ACTIVE,0,122,120,1,138,0,14.94,25.73
A-S00,43,69,C,0.734,P2,TERMINATED,1,64,99,1,797,1,11.99,14.8
A-S00,43,70,A,0.6,P2,TERMINATED,1,51,39,1,355,0,19.84,15.54
A-S00,43,71,A,0.168,P4,ACTIVE,0,209,47,1,343,1,34.48,4.05
A-S00,43,72,C,0.936,P1,ACTIVE,0,248,196,1,186,1,33.31,34.41
A-S00,43,73,B,0.582,P2,TERMINATED,1,419,187,1,311,1,14.24,33.82
A-S00,43,74,A,0.259,P3,ACTIVE,0,331,65,1,261,1,17.36,36.38
A-S00,43,75,A,0.132,P4,ACTIVE,0,716,138,1,114,1,19.96,29.21
A-S00,43,76,B,0.631,P2,ACTIVE,0,103,94,1,175,1,2.15,27.82
A-S00,43,77,C,0.468,P3,TERMINATED,1,142,79,1,244,0,3.1,33.25
A-S00,43,78,A,0.319,P3,ACTIVE,0,110,14,1,117,1,24.54,47.92
A-S00,43,79,B,0.615,P2,ACTIVE,0,42,2,1,160,1,46.09,45.06
A-S00,43,80,A,0.353,P3,ACTIVE,0,99,73,1,178,1,31.4,13.22
A-S00,44,1,A,0.321,P3,ACTIVE,0,335,101,1,352,1,17.26,15.56
A-S00,44,2,A,0.869,P1,ACTIVE,0,34,56,1,68,1,43.34,30.69
A-S00,44,3,B,0.825,P1,TERMINATED,1,21,135,1,269,1,32.16,2.34
A-S00,44,4,A,0.448,P3,ACTIVE,0,185,160,1,101,1,46.09,24.05
A-S00,44,5,B,0.568,P2,TERMINATED,1,110,6,1,229,1,5.93,18.93
A-S00,44,6,B,0.611,P2,ACTIVE,0,103,124,1,217,1,46.5,38.28
A-S00,44,7,B,0.221,P4,ACTIVE,0,264,25,1,416,1,34.26,2.23
A-S00,44,8,A,0.149,P4,ACTIVE,0,224,24,1,67,1,49.16,16.51
A-S00,44,9,C,0.721,P2,ACTIVE,0,423,308,1,183,1,15.8,38.71
A-S00,44,10,A,0.913,P1,TERMINATED,1,31,237,1,184,0,34.9,18.7
A-S00,44,11,A,0.665,P2,ACTIVE,0,158,99,1,263,1,35.75,6.36
A-S00,44,12,B,0.25,P4,ACTIVE,0,5,66,1,263,1,15.89,7.04
A-S00,44,13,A,0.736,P2,ACTIVE,0,75,248,1,25,1,10.45,12.48
A-S00,44,14,C,0.615,P2,TERMINATED,1,133,93,0,132,0,9.1,4.49
A-S00,44,15,A,0.268,P3,ACTIVE,0,181,23,1,161,1,10.04,49.63
A-S00,44,16,C,0.551,P2,ACTIVE,0,673,5,1,31,0,0.22,43.68
A-S00,44,17,B,0.906,P1,ACTIVE,0,87,144,0,97,0,17.31,41.23
A-S00,44,18,A,0.583,P2,ACTIVE,0,3,77,1,49,1,39.42,13.24
A-S00,44,19,A,0.862,P1,ACTIVE,0,704,17,1,135,1,6.81,44.4
A-S00,44,20,C,0.426,P3,ACTIVE,0,169,64,0,103,1,19,25
A-S00,44,21,A,0.631,P2,ACTIVE,0,150,47,1,400,1,21.41,3.63
A-S00,44,22,A,0.934,P1,ACTIVE,0,248,42,1,171,1,23.7,7.96
A-S00,44,23,A,0.415,P3,TERMINATED,1,213,11,0,145,0,38.63,29.54
A-S00,44,24,A,0.476,P3,ACTIVE,0,224,5,1,48,1,23.97,38.02
A-S00,44,25,A,0.573,P2,TERMINATED,1,95,46,1,10,0,3.89,7.37
A-S00,44,26,A,0.58,P2,ACTIVE,0,306,150,1,143,1,4.64,35.17
A-S00,44,27,B,0.876,P1,ACTIVE,0,469,77,0,50,0,30.9,26.32
A-S00,44,28,B,0.717,P2,ACTIVE,0,169,50,1,121,1,35.66,15.8
A-S00,44,29,C,0.505,P2,ACTIVE,0,84,57,1,59,1,4.89,50
A-S00,44,30,A,0.127,P4,ACTIVE,0,372,104,1,138,1,29.97,2.14
A-S00,44,31,A,0.823,P1,ACTIVE,0,203,30,1,40,1,38.82,14.04
A-S00,44,32,C,0.91,P1,ACTIVE,0,328,34,1,37,1,27.17,34.8
A-S00,44,33,A,0.556,P2,TERMINATED,1,100,14,1,246,0,21.36,27.95
A-S00,44,34,B,0.27,P3,ACTIVE,0,68,65,1,317,1,8.72,31.45
A-S00,44,35,A,0.676,P2,ACTIVE,0,502,45,1,14,1,7.02,9.23
A-S00,44,36,A,0.651,P2,ACTIVE,0,209,138,1,51,1,4.68,27.04
A-S00,44,37,B,0.683,P2,TERMINATED,1,101,91,1,185,0,36.46,20.02
A-S00,44,38,B,0.923,P1,TERMINATED,1,350,120,1,273,1,31.25,4.09
A-S00,44,39,B,0.392,P3,ACTIVE,0,384,24,1,9,0,46.16,16.88
A-S00,44,40,C,0.227,P4,TERMINATED,1,54,15,0,134,1,40.21,2.77
